Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2022-12-28,67.27,2023-01-06,65.96,2021-06-08-2022-10-19,65.75-76.5,Sell,7 days,1.95%,Fall by -6.81%,-3.15%,
2023-01-27,72.02,2023-02-07,76.4,2022-10-28-2023-01-04,67.9-75.25,Sell,7 days,-6.08%,Fall by 10.34%,-9.24%,
2023-02-28,72.85,2023-02-28,72.85,2023-01-04-2023-02-08,65.8-76.99,Buy,0 days,0.0%,Rise by 0%,-9.24%,
2023-04-04,70.5,2023-04-12,70.45,2023-02-08-2023-03-16,69.0-76.4,Sell,6 days,0.07%,Fall by 4.12%,-9.17%,
2023-05-16,69.99,2023-06-21,72.4,2023-03-16-2023-05-04,66.99-73.0,Buy,26 days,3.44%,Rise by -7.46%,-5.72%,
2023-06-29,70.99,2023-07-12,71.0,2023-06-06-2023-06-16,67.55-73.8,Buy,9 days,0.01%,Rise by -5.63%,-5.71%,
2023-07-17,71.95,2023-07-18,72.15,2023-05-04-2023-06-06,70.43-70.9,Sell,1 days,-0.28%,Fall by 9.22%,-5.99%,
2023-08-18,66.29,2023-08-22,66.28,2023-06-06-2023-06-16,67.55-73.8,Sell,2 days,0.02%,Fall by 5.25%,-5.97%,
2023-09-06,66.0,2023-09-21,64.02,2023-06-16-2023-08-18,66.85-70.5,Sell,11 days,3.0%,Fall by 10.95%,-2.97%,
2023-09-15,64.4,2023-09-26,64.08,2023-01-04-2023-02-08,65.8-76.99,Sell,7 days,0.5%,Fall by 11.03%,-2.47%,
2023-09-19,64.05,2023-09-19,64.05,2022-10-19-2023-02-08,64.5-76.99,Sell,0 days,-0.0%,Fall by 0%,-2.47%,
2023-11-23,66.13,2023-11-23,66.13,2021-06-08-2023-10-30,56.98-76.5,Sell,0 days,-0.0%,Fall by 0%,-2.47%,
2023-12-13,67.33,2024-01-25,70.7,2021-12-13-2023-10-30,56.98-90.56,Sell,31 days,-5.01%,Fall by 4.78%,-7.48%,
2024-01-18,70.91,2024-01-25,70.7,2021-09-27-2023-10-30,56.98-94.0,Sell,5 days,0.3%,Fall by 4.78%,-7.18%,
2024-01-29,70.44,2024-02-28,68.25,2021-09-01-2023-10-30,56.98-94.0,Sell,22 days,3.11%,Fall by 1.1%,-4.07%,
2024-03-07,67.83,2024-03-07,67.83,2023-10-30-2024-01-31,55.37-71.93,Buy,0 days,0.0%,Rise by 0%,-4.07%,
2024-04-08,67.5,2024-04-10,68.5,2024-01-31-2024-03-11,68.39-70.5,Sell,2 days,-1.48%,Fall by 2.92%,-5.56%,
2024-06-11,69.1,2024-07-12,76.95,2024-03-28-2024-05-16,67.75-68.57,Sell,23 days,-11.36%,Fall by 5.65%,-16.92%,
2024-07-31,74.51,2024-08-14,75.5,2024-06-04-2024-06-25,68.15-68.07,Sell,10 days,-1.33%,Fall by 4.68%,-18.24%,
2024-08-14,75.5,2024-08-14,75.5,2024-03-11-2024-07-24,65.5-77.6,Buy,0 days,0.0%,Rise by 0%,-18.24%,
2024-09-03,71.97,2024-09-03,71.97,2023-10-30-2024-07-24,55.37-77.6,Buy,0 days,0.0%,Rise by 0%,-18.24%,
2024-10-04,71.5,2024-10-10,72.91,2024-07-24-2024-09-18,72.0-75.4,Sell,4 days,-1.97%,Fall by 3.72%,-20.22%,
2024-12-03,74.23,2024-12-10,71.56,2024-10-10-2024-11-05,70.62-72.91,Sell,5 days,3.6%,Fall by 6.32%,-16.62%,
2024-12-17,72.35,2024-12-17,72.35,2024-09-18-2024-11-26,69.51-76.0,Buy,0 days,0.0%,Rise by 0%,-16.62%,
2025-01-09,72.5,2025-01-20,70.3,2024-11-26-2024-12-13,72.43-75.01,Sell,7 days,3.03%,Fall by 4.64%,-13.59%,
2025-02-24,67.7,2025-02-27,69.64,2024-09-18-2024-11-26,69.51-76.0,Sell,3 days,-2.87%,Fall by 11.43%,-16.45%,
2025-02-25,67.04,2025-02-27,69.64,2023-06-06-2024-07-24,67.55-77.6,Sell,2 days,-3.88%,Fall by 11.43%,-20.33%,
2025-03-17,66.75,2025-03-17,66.75,2024-10-10-2025-02-25,68.0-72.91,Sell,0 days,-0.0%,Fall by 0%,-20.33%,
2025-03-18,65.85,2025-03-26,65.79,2023-03-16-2024-07-24,66.99-77.6,Sell,6 days,0.09%,Fall by 14.12%,-20.24%,
2025-03-19,64.9,2025-03-26,65.79,2024-03-11-2024-07-24,65.5-77.6,Sell,5 days,-1.37%,Fall by 14.12%,-21.61%,
2025-03-20,64.5,2025-03-26,65.79,2022-10-19-2024-07-24,64.5-77.6,Sell,4 days,-2.0%,Fall by 14.12%,-23.61%,
2025-04-02,62.65,2025-04-07,57.8,2023-10-30-2024-07-24,55.37-77.6,Sell,3 days,7.74%,Fall by -12.89%,-15.87%,
2025-04-22,55.0,2025-04-24,57.71,2023-10-30-2024-01-31,55.37-71.93,Sell,2 days,-4.93%,Fall by -13.07%,-20.8%,
2025-05-21,67.5,2025-05-21,67.5,2022-10-28-2025-05-01,55.51-75.25,Sell,0 days,-0.0%,Fall by 0%,-20.8%,
2025-06-10,70.54,2025-06-10,70.54,2023-02-08-2025-05-01,55.51-76.4,Sell,0 days,-0.0%,Fall by 0%,-20.8%,
2025-06-25,66.9,2025-06-25,66.9,2025-05-01-2025-06-03,55.0-70.7,Buy,0 days,0.0%,Rise by 0%,-20.8%,
2025-08-15,59.57,2025-08-22,59.44,2025-06-03-2025-07-31,60.98-67.96,Sell,5 days,0.22%,Fall by -2.09%,-20.58%,
2025-08-28,59.49,2025-09-15,61.95,2025-07-16-2025-07-31,60.98-65.75,Sell,12 days,-4.14%,Fall by 2.05%,-24.71%,
2025-09-12,62.0,2025-10-14,61.08,2025-06-03-2025-07-11,65.63-67.96,Sell,22 days,1.48%,Fall by 1.36%,-23.23%,
