Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2001-08-31,20.4388,2001-09-30,15.568,2000-03-31-2001-05-31,12.1771-23.5384,Sell,20 days,23.83%,Fall by 13.2%,23.83%,
2001-10-31,14.6032,2001-11-30,17.535,1999-04-30-2000-03-31,15.0902-15.3816,Sell,22 days,-20.08%,Fall by 10.95%,3.75%,
2003-05-31,18.2248,2007-10-31,38.3234,2000-03-31-2001-05-31,12.1771-23.5384,Buy,1152 days,110.28%,Rise by -16.42%,114.04%,
2005-10-31,27.7893,2005-12-31,31.2152,2002-10-31-2005-07-31,12.2353-32.9911,Sell,44 days,-12.33%,Fall by -24.09%,101.71%,
2005-12-31,31.2152,2006-06-30,35.536,2001-05-31-2002-10-31,15.5214-20.3922,Sell,129 days,-13.84%,Fall by -9.0%,87.87%,
2007-04-30,42.1455,2007-06-30,40.309,2005-10-31-2007-04-30,27.0389-48.4752,Sell,44 days,4.36%,Fall by 13.27%,92.22%,
2007-07-31,38.7335,2007-11-30,34.9581,2002-10-31-2007-04-30,12.2353-48.4752,Sell,88 days,9.75%,Fall by 12.24%,101.97%,
2008-03-31,32.0309,2022-07-31,158.82,2005-10-31-2007-04-30,27.0389-48.4752,Buy,3739 days,395.83%,Rise by 9.67%,497.8%,
2008-09-30,24.3215,2008-09-30,24.3215,2002-10-31-2005-07-31,12.2353-32.9911,Buy,0 days,0.0%,Rise by 0%,497.8%,
2011-04-30,33.2705,2011-07-31,30.6315,2008-11-30-2011-02-28,11.0747-40.3205,Sell,64 days,7.93%,Fall by -18.47%,505.74%,
2011-07-31,30.6315,2011-07-31,30.6315,2001-05-31-2008-11-30,19.996-20.3922,Sell,0 days,-0.0%,Fall by 0%,505.74%,
2012-09-30,39.1,2018-09-30,132.03,2002-10-31-2007-04-30,12.2353-48.4752,Buy,1564 days,237.67%,Rise by 6.26%,743.41%,
2013-01-31,39.98,2013-08-31,39.99,2008-11-30-2011-02-28,11.0747-40.3205,Buy,151 days,0.03%,Rise by 97.02%,743.43%,
2013-02-28,39.45,2013-10-31,45.08,2005-07-31-2008-11-30,19.996-31.2292,Sell,175 days,-14.27%,Fall by -51.29%,729.16%,
2015-08-31,70.66,2015-09-30,68.2,2011-09-30-2015-03-31,24.0245-85.0,Sell,22 days,3.48%,Fall by -107.05%,732.64%,
2015-09-30,68.2,2015-10-31,76.78,2005-10-31-2015-03-31,27.0389-85.0,Sell,22 days,-12.58%,Fall by 13.99%,720.06%,
2015-10-31,76.78,2018-09-30,132.03,2005-10-31-2015-03-31,27.0389-85.0,Buy,759 days,71.96%,Rise by 6.26%,792.02%,
2016-03-31,71.18,2018-09-30,132.03,2008-11-30-2015-03-31,11.0747-85.0,Buy,651 days,85.49%,Rise by 6.26%,877.51%,
2016-08-31,71.33,2016-08-31,71.33,2011-09-30-2015-03-31,24.0245-85.0,Buy,0 days,0.0%,Rise by 0%,877.51%,
2018-08-31,126.47,2018-10-31,116.89,2016-01-31-2018-01-31,56.43-149.21,Sell,43 days,7.57%,Fall by -6.4%,885.09%,
2018-10-31,116.89,2018-12-31,108.56,2011-09-30-2018-01-31,24.0245-149.21,Sell,43 days,7.13%,Fall by -14.56%,892.21%,
2019-02-28,125.27,2022-09-30,140.14,2011-09-30-2018-01-31,24.0245-149.21,Buy,936 days,11.87%,Rise by 45.22%,904.08%,
2019-12-31,151.43,2022-08-31,153.74,2008-11-30-2018-01-31,11.0747-149.21,Buy,696 days,1.53%,Rise by 13.3%,905.61%,
2020-02-29,124.0,2020-03-31,74.81,2011-09-30-2019-12-31,24.0245-153.39,Sell,21 days,39.67%,Fall by -80.64%,945.28%,
2020-03-31,74.81,2020-04-30,90.94,2018-12-31-2019-12-31,100.62-153.39,Sell,22 days,-21.56%,Fall by -48.6%,923.72%,
2020-05-31,88.5,2020-06-30,85.73,2015-03-31-2016-01-31,66.2-78.58,Sell,21 days,3.13%,Fall by -57.63%,926.85%,
2021-08-31,135.14,2021-10-31,160.02,2020-03-31-2021-02-28,46.56-159.98,Sell,43 days,-18.41%,Fall by 15.0%,908.43%,
2021-09-30,148.09,2021-09-30,148.09,2016-01-31-2018-01-31,56.43-149.21,Buy,0 days,0.0%,Rise by 0%,908.43%,
2022-05-31,171.58,2022-06-30,136.01,2020-03-31-2022-04-30,46.56-195.9,Sell,22 days,20.73%,Fall by -67.12%,929.17%,
2022-06-30,136.01,2022-07-31,158.82,2018-12-31-2022-04-30,100.62-195.9,Sell,21 days,-16.77%,Fall by -43.12%,912.39%,
2022-08-31,153.74,2022-08-31,153.74,2020-03-31-2021-02-28,46.56-159.98,Buy,0 days,0.0%,Rise by 0%,912.39%,
2022-09-30,140.14,2022-10-31,160.11,2018-01-31-2018-12-31,120.09-132.2,Sell,21 days,-14.25%,Fall by -41.96%,898.14%,
2024-09-30,248.6,2024-11-30,289.09,2018-01-31-2020-03-31,123.74-132.2,Sell,44 days,-16.29%,Fall by 17.47%,881.86%,
2025-03-31,238.2,2025-05-31,263.83,2022-06-30-2025-02-28,131.01-307.52,Sell,44 days,-10.76%,Fall by 1.23%,871.1%,
2025-06-30,273.21,2025-06-30,273.21,2020-03-31-2025-02-28,46.56-307.52,Buy,0 days,0.0%,Rise by 0%,871.1%,
2025-07-31,263.83,2025-10-31,260.58,2022-04-30-2022-06-30,179.24-161.66,Sell,66 days,1.23%,Fall by 0.0%,872.33%,
