Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2014-12-31,2.66,2016-07-31,4.48,412 days,2014-10-31/2.11,68.42%,68.42%,Rise by 19.17%,68.42%
Buy,2017-04-30,4.49,2020-05-31,7.6,804 days,2016-07-31/4.48,69.27%,69.27%,Rise by -12.69%,137.69%
Buy,2020-08-31,8.47,2021-05-31,6.29,195 days,2020-05-31/7.6,-25.74%,-25.74%,Rise by -16.41%,111.95%
Buy,2022-03-31,7.4,2022-03-31,7.4,0 days,2022-02-28/7.305,0.00%,0.00%,Rise by 0%,111.95%
