Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2016-12-31,3.97,2020-12-31,7.91,1043 days,2015-12-31/3.91,99.24%,99.24%,Rise by 135.77%,99.24%
Buy,2022-12-31,8.16,2022-12-31,8.16,0 days,2020-12-31/7.91,0.00%,0.00%,Rise by 0%,99.24%
