Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2024-10-18,39.07,2025-05-22,63.23,154 days,2024-07-26/38.79,61.84%,61.84%,Rise by 44.59%,61.84%
Buy,2025-07-09,63.58,2025-07-09,63.58,0 days,2025-05-22/63.23,0.00%,0.00%,Rise by 0%,61.84%
