Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2008-12-31,22.39,2018-02-28,99.28,2389 days,343.410000%,343.410000%,Rise by 18.180000%,343.410000%,
Buy,2025-05-31,144.26,2025-05-31,144.26,0 days,0.00%,0.00%,Rise by 0%,343.410000%,
