Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-08-21,33.59,2013-04-21,49.24,434 days,46.590000%,46.590000%,Rise by 20.240000%,46.590000%,
Buy,2015-05-24,74.41,2017-07-23,102.86,564 days,38.230000%,38.230000%,Rise by 9.680000%,84.830000%,
Buy,2018-02-11,94.57,2018-02-11,94.57,0 days,0.00%,0.00%,Rise by 0%,84.830000%,
