Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2011-06-30,28.96,2011-09-30,25.75,2009-03-31-2011-06-30,17.94-32.02,Sell,66 days,11.08%,Fall by 0.0%,11.08%,
2020-03-31,11.25,2020-09-30,13.06,2016-03-31-2018-12-31,11.7-18.65,Sell,131 days,-16.09%,Fall by -88.74%,-5.0%,
2023-03-31,23.74,2023-06-30,22.7,2016-03-31-2022-06-30,11.7-30.64,Sell,65 days,4.38%,Fall by 5.81%,-0.62%,
2023-06-30,22.7,2024-12-31,21.38,2020-03-31-2022-06-30,10.41-30.64,Sell,392 days,5.81%,Fall by -7.02%,5.19%,
2023-09-30,24.96,2023-12-31,22.04,2018-12-31-2020-03-31,16.3-14.34,Sell,64 days,11.7%,Fall by 2.99%,16.89%,
2025-11-03,22.88,2025-11-03,22.88,2009-03-31-2011-06-30,17.94-32.02,Buy,0 days,0.0%,Rise by 0%,16.89%,
