Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-29,16.79,2021-06-15,19.03,2020-11-04-2021-03-11,12.93-17.5,Buy,56 days,13.34%,Rise by 2.47%,13.34%
2021-05-19,18.17,2021-05-24,18.4,2021-03-11-2021-03-25,16.57-17.29,Sell,3 days,-1.27%,Fall by -0.16%,12.08%
2021-08-05,19.17,2021-08-06,19.01,2021-07-01-2021-07-19,18.75-19.29,Sell,1 days,0.83%,Fall by 5.84%,12.91%
2021-08-24,18.94,2021-08-24,18.94,2020-11-04-2021-07-29,12.93-19.61,Buy,0 days,0.0%,Rise by 0%,12.91%
2021-09-10,19.36,2021-09-13,19.51,2021-07-29-2021-08-20,18.18-19.41,Sell,1 days,-0.77%,Fall by -7.07%,12.14%
2021-11-02,21.57,2021-11-02,21.57,2021-08-20-2021-10-20,17.89-21.85,Buy,0 days,0.0%,Rise by 0%,12.14%
2021-11-17,21.12,2021-11-23,21.38,2021-10-20-2021-11-04,21.48-21.48,Sell,4 days,-1.23%,Fall by -26.33%,10.9%
2021-11-30,19.48,2021-12-17,20.03,2020-11-04-2021-10-20,12.93-21.85,Sell,13 days,-2.82%,Fall by -30.2%,8.08%
2021-12-17,20.03,2022-03-11,25.97,2020-11-04-2021-10-20,12.93-21.85,Buy,60 days,29.66%,Rise by 9.43%,37.74%
2022-03-15,24.59,2022-03-23,27.23,2021-10-20-2021-12-02,19.62-21.48,Sell,6 days,-10.74%,Fall by 1.36%,27.0%
2022-06-29,27.49,2022-06-29,27.49,2021-12-02-2022-06-09,19.2-30.64,Buy,0 days,0.0%,Rise by 0%,27.0%
2022-06-30,26.64,2022-07-05,24.97,2021-08-20-2022-06-09,17.89-30.64,Sell,3 days,6.27%,Fall by 0.4%,33.27%
2022-07-05,24.97,2022-07-08,26.07,2020-11-06-2022-06-09,13.06-30.64,Sell,3 days,-4.41%,Fall by 4.6%,28.86%
2022-07-08,26.07,2022-07-08,26.07,2020-11-06-2022-06-09,13.06-30.64,Buy,0 days,0.0%,Rise by 0%,28.86%
2022-08-05,24.87,2022-08-09,25.38,2022-06-09-2022-07-14,24.87-30.26,Sell,2 days,-2.05%,Fall by 3.11%,26.81%
2022-09-12,25.74,2022-09-12,25.74,2022-07-14-2022-08-29,24.18-27.04,Buy,0 days,0.0%,Rise by 0%,26.81%
2022-09-23,24.01,2022-09-28,24.36,2022-07-14-2022-08-29,24.18-27.04,Sell,3 days,-1.46%,Fall by -1.93%,25.36%
2022-10-03,24.45,2022-10-21,24.88,2021-12-02-2022-06-09,19.2-30.64,Sell,14 days,-1.76%,Fall by 3.98%,23.6%
2022-10-17,25.11,2022-10-21,24.88,2022-08-29-2022-09-26,24.12-26.59,Sell,4 days,0.92%,Fall by 3.98%,24.51%
2022-11-23,24.98,2022-11-23,24.98,2022-09-26-2022-11-07,23.42-26.69,Buy,0 days,0.0%,Rise by 0%,24.51%
2023-01-04,23.63,2023-01-09,23.92,2022-11-07-2022-12-09,24.06-26.32,Sell,3 days,-1.23%,Fall by 1.3%,23.29%
