Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-08-21,60.96,2013-06-02,76.76,464 days,25.920000%,25.920000%,Rise by 8.690000%,25.920000%
Buy,2015-08-16,75.62,2018-12-30,91.18,879 days,20.580000%,20.580000%,Rise by 1.860000%,46.500000%
Buy,2020-03-15,114.07,2020-12-06,137.47,189 days,20.510000%,20.510000%,Rise by 21.650000%,67.010000%
Buy,2021-02-07,129.57,2021-10-03,139.58,169 days,7.730000%,7.730000%,Rise by 6.510000%,74.730000%
Buy,2022-06-26,144.35,2022-06-26,144.35,0 days,0.00%,0.00%,Rise by 0%,74.730000%
