Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,^GSPC,Long,Monthly,2010-09-30,1141.2,2025-05-31,5911.6899,418.02400105152475,3826,97.59,83,3609
