Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2012-12-23,7.73,2020-02-02,6.02,1854 days,2012-08-19/7.715,-22.06%,-22.06%,Rise by 3.83%,-22.06%
Buy,2020-11-29,4.51,2023-06-11,7.25,659 days,2020-05-10/4.41,60.75%,60.75%,Rise by 26.83%,38.69%
Buy,2025-03-02,6.81,2025-03-02,6.81,0 days,2024-09-29/6.65,0.00%,0.00%,Rise by 0%,38.69%
