Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2021-07-02 - 2021-07-20,12 days,2021-07-27,68.93,2021-08-06,68.78,8 days,0.2%,Fall by 5.88%,-4.9%
Sell,2021-08-17 - 2021-08-18,1 days,2021-08-25,71.41,2021-08-27,71.28,2 days,0.2%,Fall by 9.14%,-4.7%
Buy,2021-10-19 - 2021-10-29,8 days,2021-11-03,67.41,2021-12-27,72.87,38 days,8.1%,Rise by 4.81%,3.4%
Sell,2021-11-23 - 2021-11-24,1 days,2021-12-01,68.93,2021-12-15,71.21,10 days,-3.3%,Fall by 10.36%,0.0%
Sell,2021-12-29 - 2021-12-30,1 days,2022-01-06,71.59,2022-01-25,68.84,13 days,3.8%,Fall by 10.74%,3.9%
Buy,2022-01-20 - 2022-01-24,2 days,2022-01-31,68.68,2022-02-10,61.79,8 days,-10.0%,Rise by -10.76%,-6.1%
Buy,2022-02-11 - 2022-02-22,7 days,2022-02-25,61.12,2022-08-15,66.21,121 days,8.3%,Rise by 4.3%,2.2%
Sell,2022-04-08 - 2022-04-11,1 days,2022-04-25,62.65,2022-04-26,61.77,1 days,1.4%,Fall by 7.87%,3.6%
Sell,2022-05-17 - 2022-05-23,4 days,2022-06-03,63.45,2022-06-08,62.38,3 days,1.7%,Fall by 6.16%,5.3%
Buy,2022-09-27 - 2022-10-03,4 days,2022-10-05,65.45,2022-10-24,69.0,13 days,5.4%,Rise by 36.7%,10.7%
Sell,2022-11-07 - 2022-11-08,1 days,2022-11-16,82.88,2022-11-22,85.23,4 days,-2.8%,Fall by -2.04%,7.9%
Sell,2022-12-02 - 2022-12-05,1 days,2022-12-12,88.54,2022-12-16,86.76,4 days,2.0%,Fall by 8.08%,9.9%
Buy,2022-12-19 - 2022-12-20,1 days,2022-12-29,85.26,2023-05-30,76.33,108 days,-10.5%,Rise by 2.62%,-0.6%
Buy,2023-01-20 - 2023-01-24,2 days,2023-01-31,83.94,2023-07-07,74.42,113 days,-11.3%,Rise by 3.29%,-11.9%
Buy,2023-03-02 - 2023-03-09,5 days,2023-03-15,79.65,2023-04-05,83.65,15 days,5.0%,Rise by 8.85%,-6.9%
Buy,2023-05-04 - 2023-05-10,4 days,2023-05-12,78.17,2023-12-13,83.09,153 days,6.3%,Rise by 1.06%,-0.6%
Sell,2023-10-13 - 2023-10-17,2 days,2023-10-20,77.8,2023-10-30,77.77,6 days,0.0%,Fall by 4.23%,-0.6%
Buy,2023-11-15 - 2023-11-16,1 days,2023-11-29,75.23,2023-12-05,79.02,4 days,5.0%,Rise by 16.03%,4.4%
Sell,2023-12-05 - 2023-12-13,6 days,2023-12-18,79.5,2024-01-02,83.24,11 days,-4.7%,Fall by 9.96%,-0.3%
Sell,2024-01-17 - 2024-01-19,2 days,2024-01-29,79.07,2024-01-31,78.26,2 days,1.0%,Fall by 9.47%,0.8%
Buy,2024-02-05 - 2024-02-09,4 days,2024-02-20,72.04,2024-03-13,75.94,16 days,5.4%,Rise by 5.41%,6.2%
Buy,2024-04-04 - 2024-04-12,6 days,2024-04-19,66.76,2024-07-15,70.81,61 days,6.1%,Rise by 1.71%,12.2%
Buy,2024-04-17 - 2024-04-26,7 days,2024-05-01,65.51,2024-06-21,70.67,37 days,7.9%,Rise by 3.65%,20.1%
Buy,2024-05-30 - 2024-05-31,1 days,2024-06-17,64.27,2024-06-20,68.49,3 days,6.6%,Rise by 21.44%,26.7%
Sell,2024-07-17 - 2024-07-18,1 days,2024-07-23,71.17,2024-07-24,73.5,1 days,-3.3%,Fall by -2.56%,23.4%
Sell,2024-08-29 - 2024-09-03,3 days,2024-09-06,78.72,2024-09-10,81.44,2 days,-3.5%,Fall by -11.47%,20.0%
Sell,2024-09-12 - 2024-10-02,14 days,2024-10-11,84.95,2024-10-17,87.36,4 days,-2.8%,Fall by -3.3%,17.1%
Sell,2024-10-18 - 2024-10-24,4 days,2024-10-29,88.08,2024-11-06,91.69,6 days,-4.1%,Fall by 0.37%,13.0%
Sell,2024-11-07 - 2024-11-11,2 days,2024-11-14,92.11,2024-11-20,88.63,4 days,3.8%,Fall by 3.22%,16.8%
Sell,2024-12-03 - 2024-12-11,6 days,2024-12-19,91.09,2024-12-23,93.4,2 days,-2.5%,Fall by 2.14%,14.3%
Sell,2025-02-03 - 2025-02-05,2 days,2025-02-10,95.48,2025-02-12,103.31,2 days,-8.2%,Fall by -10.88%,6.1%
Sell,2025-02-21 - 2025-02-25,2 days,2025-03-06,116.04,2025-03-18,110.23,8 days,5.0%,Fall by 11.07%,11.1%
Buy,2025-03-20 - 2025-04-09,14 days,2025-04-22,105.51,2025-08-11,120.47,79 days,14.2%,Rise by 7.1%,25.3%
Sell,2025-05-29 - 2025-05-30,1 days,2025-06-11,109.3,2025-06-12,112.05,1 days,-2.5%,Fall by 0.99%,22.7%
Sell,2025-07-25 - 2025-08-08,10 days,2025-08-14,119.02,2025-08-18,117.99,2 days,0.9%,Fall by 6.86%,23.6%
Buy,2025-08-29 - 2025-09-16,12 days,2025-09-18,113.62,2025-09-18,113.62,0 days,0.0%,Rise by 5.43%,23.6%
Sell,2025-10-15 - 2025-10-17,2 days,2025-10-24,120.94,2025-10-27,120.47,1 days,0.4%,Fall by 0.95%,24.0%
