Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2019-03-31,8.14,2019-07-14,9.56,2019-03-24,Buy,15 Weeks,17.44%,Rise by 21.01%,251.25%,Normal Case
2019-05-12,8.42,2019-07-14,9.56,2019-05-05,Buy,9 Weeks,13.54%,Rise by 16.98%,264.79%,Normal Case
2019-05-19,8.57,2019-08-25,9.4,2019-05-12,Buy,14 Weeks,9.68%,Rise by 10.27%,274.47%,Normal Case
2019-06-02,8.765,2019-08-25,9.4,2019-05-19,Buy,12 Weeks,7.24%,Rise by 7.82%,281.72%,Normal Case
2019-06-09,8.69,2019-08-25,9.4,2019-06-02,Buy,11 Weeks,8.17%,Rise by 8.75%,289.89%,Normal Case
2019-08-18,9.66,2019-11-17,8.96,2019-08-04,Buy,13 Weeks,-7.25%,Rise by -2.17%,282.64%,Normal Case
2019-09-29,9.275,2020-01-26,8.885,2019-09-22,Buy,17 Weeks,-4.2%,Rise by -1.02%,278.44%,Normal Case
2020-06-21,6.81,2020-09-20,6.93,2020-06-14,Buy,13 Weeks,1.76%,Rise by 11.6%,280.2%,Normal Case
2020-09-06,7.085,2020-11-29,7.655,2020-08-30,Buy,12 Weeks,8.05%,Rise by 14.61%,288.24%,Normal Case
2020-09-13,7.01,2020-11-29,7.655,2020-09-06,Buy,11 Weeks,9.2%,Rise by 15.83%,297.45%,Normal Case
2020-09-20,6.93,2020-11-29,7.655,2020-09-13,Buy,10 Weeks,10.46%,Rise by 17.17%,307.91%,Normal Case
2021-02-28,7.55,2021-06-27,7.415,2021-02-21,Buy,17 Weeks,-1.79%,Rise by 0.79%,306.12%,Normal Case
2021-03-07,7.14,2021-06-27,7.415,2021-02-28,Buy,16 Weeks,3.85%,Rise by 6.58%,309.97%,Normal Case
2021-05-09,7.6,2021-10-24,8.07,2021-05-02,Buy,24 Weeks,6.18%,Rise by 8.42%,316.15%,Normal Case
2021-06-06,7.61,2021-10-24,8.07,2021-05-30,Buy,20 Weeks,6.04%,Rise by 8.28%,322.2%,Normal Case
2021-06-20,7.46,2021-10-24,8.07,2021-06-06,Buy,18 Weeks,8.18%,Rise by 10.46%,330.38%,Normal Case
2021-09-12,7.3,2021-12-05,7.82,2021-09-05,Buy,12 Weeks,7.12%,Rise by 12.88%,337.5%,Normal Case
2021-09-19,7.55,2021-12-05,7.82,2021-09-12,Buy,11 Weeks,3.58%,Rise by 9.14%,341.08%,Normal Case
2021-09-26,7.74,2021-12-05,7.82,2021-09-19,Buy,10 Weeks,1.03%,Rise by 6.46%,342.11%,Normal Case
2021-10-03,7.805,2021-12-05,7.82,2021-09-26,Buy,9 Weeks,0.19%,Rise by 1.6%,342.3%,Normal Case
2021-10-10,7.9,2022-04-10,7.63,2021-10-03,Buy,26 Weeks,-3.42%,Rise by -10.13%,338.88%,Normal Case
2021-12-05,7.82,2022-04-10,7.63,2016-02-21,Buy,18 Weeks,-2.43%,Rise by 1.41%,336.45%,Tangent Case
2022-01-09,7.68,2022-04-10,7.63,2022-01-02,Buy,13 Weeks,-0.65%,Rise by 3.26%,335.8%,Normal Case
2022-01-30,7.1,2022-04-10,7.63,2021-08-22,Buy,10 Weeks,7.46%,Rise by 11.69%,343.27%,Local Extrema Case
2022-02-13,7.32,2022-05-08,7.65,2022-02-06,Buy,12 Weeks,4.51%,Rise by 5.6%,347.78%,Normal Case
2022-03-20,7.93,2022-09-04,7.66,2022-03-06,Buy,24 Weeks,-3.4%,Rise by -10.34%,344.37%,Normal Case
2022-03-27,7.9,2022-09-04,7.66,2021-12-26,Buy,23 Weeks,-3.04%,Rise by -10.0%,341.33%,Local Extrema Case
2022-04-10,7.63,2022-09-04,7.66,2022-04-03,Buy,21 Weeks,0.39%,Rise by 1.31%,341.73%,Normal Case
2022-04-24,7.85,2022-09-04,7.66,2022-04-17,Buy,19 Weeks,-2.42%,Rise by -1.53%,339.31%,Normal Case
2022-05-01,7.835,2022-09-04,7.66,2022-04-24,Buy,18 Weeks,-2.23%,Rise by -1.34%,337.07%,Normal Case
2022-05-08,7.65,2022-09-04,7.66,2022-02-27,Buy,17 Weeks,0.13%,Rise by 1.05%,337.2%,Local Extrema Case
2022-05-08,7.65,2022-09-04,7.66,2022-05-01,Buy,17 Weeks,0.13%,Rise by 1.05%,337.33%,Normal Case
2022-05-22,7.375,2022-09-04,7.66,2022-05-15,Buy,15 Weeks,3.86%,Rise by 4.81%,341.2%,Normal Case
2022-06-12,7.69,2022-09-04,7.66,2022-06-05,Buy,12 Weeks,-0.39%,Rise by 0.52%,340.81%,Normal Case
2022-07-17,7.36,2022-12-11,8.07,2022-07-03,Buy,21 Weeks,9.65%,Rise by 20.38%,350.45%,Normal Case
2022-08-28,7.68,2022-12-11,8.07,2022-08-21,Buy,15 Weeks,5.08%,Rise by 15.36%,355.53%,Normal Case
2022-09-04,7.66,2022-12-11,8.07,2022-08-28,Buy,14 Weeks,5.35%,Rise by 15.67%,360.89%,Normal Case
2022-09-18,7.61,2022-12-11,8.07,2022-09-11,Buy,12 Weeks,6.04%,Rise by 16.43%,366.93%,Normal Case
2022-09-25,7.62,2022-12-11,8.07,2022-06-19,Buy,11 Weeks,5.91%,Rise by 16.27%,372.84%,Local Extrema Case
2022-10-09,7.25,2022-12-11,8.07,2022-07-31,Buy,9 Weeks,11.31%,Rise by 22.21%,384.15%,Local Extrema Case
2022-11-06,7.46,2023-03-12,8.61,2022-10-30,Buy,18 Weeks,15.42%,Rise by 18.77%,399.56%,Normal Case
2022-12-11,8.07,2023-03-12,8.61,2022-12-04,Buy,13 Weeks,6.69%,Rise by 9.79%,406.25%,Normal Case
2022-12-18,8.11,2023-03-12,8.61,2022-12-11,Buy,12 Weeks,6.17%,Rise by 9.25%,412.42%,Normal Case
2023-02-19,8.62,2023-06-18,8.58,2023-02-12,Buy,17 Weeks,-0.46%,Rise by 3.13%,411.95%,Normal Case
2023-02-26,8.76,2023-06-18,8.58,2023-02-19,Buy,16 Weeks,-2.05%,Rise by 1.48%,409.9%,Normal Case
2023-03-26,8.86,2023-06-18,8.58,2023-03-05,Buy,12 Weeks,-3.16%,Rise by 0.34%,406.74%,Normal Case
2023-04-30,8.84,2024-01-14,8.695,2023-04-23,Buy,37 Weeks,-1.64%,Rise by -10.63%,405.1%,Normal Case
2023-05-07,8.75,2024-01-14,8.695,2023-04-30,Buy,36 Weeks,-0.63%,Rise by -11.54%,404.47%,Normal Case
2023-07-02,8.55,2024-01-14,8.695,2023-06-25,Buy,28 Weeks,1.7%,Rise by -10.64%,406.17%,Normal Case
2023-08-06,8.3,2024-01-14,8.695,2023-07-30,Buy,23 Weeks,4.76%,Rise by -10.78%,410.93%,Normal Case
2023-10-08,7.88,2024-01-14,8.695,2023-10-01,Buy,14 Weeks,10.34%,Rise by 11.68%,421.27%,Normal Case
2023-10-15,7.865,2024-01-14,8.695,2023-09-24,Buy,13 Weeks,10.55%,Rise by 11.89%,431.82%,Normal Case
2024-01-21,8.535,2024-04-14,8.06,2023-12-31,Buy,12 Weeks,-5.57%,Rise by -10.72%,426.26%,Normal Case
2024-04-07,8.26,2024-06-23,7.72,2024-03-31,Buy,11 Weeks,-6.54%,Rise by -4.48%,419.72%,Normal Case
2024-06-02,7.8,2025-02-23,8.1,2024-05-26,Buy,38 Weeks,3.85%,Rise by 12.56%,423.56%,Normal Case
2024-07-07,7.64,2025-02-23,8.1,2024-06-30,Buy,33 Weeks,6.02%,Rise by 14.92%,429.59%,Normal Case
2024-07-21,7.75,2025-02-23,8.1,2024-07-14,Buy,31 Weeks,4.52%,Rise by 13.29%,434.1%,Normal Case
2024-10-06,7.44,2025-02-23,8.1,2024-09-29,Buy,20 Weeks,8.87%,Rise by 18.01%,442.97%,Normal Case
2024-11-03,7.225,2025-02-23,8.1,2024-10-27,Buy,16 Weeks,12.11%,Rise by 21.52%,455.08%,Normal Case
2024-11-10,7.4,2025-02-23,8.1,2024-11-03,Buy,15 Weeks,9.46%,Rise by 18.65%,464.54%,Normal Case
2024-12-15,8.2,2025-02-23,8.1,2024-12-08,Buy,10 Weeks,-1.22%,Rise by -0.98%,463.32%,Normal Case
2024-12-22,8.3,2025-02-23,8.1,2024-12-15,Buy,9 Weeks,-2.41%,Rise by -10.0%,460.91%,Normal Case
2025-01-05,8.53,2025-07-06,7.61,2024-12-29,Buy,26 Weeks,-10.79%,Rise by -11.49%,450.13%,Normal Case
2025-02-02,8.64,2025-07-06,7.61,2016-04-03,Buy,22 Weeks,-11.92%,Rise by -10.47%,438.21%,Tangent Case
2025-02-09,8.71,2025-07-06,7.61,2025-02-02,Buy,21 Weeks,-12.63%,Rise by -11.19%,425.58%,Normal Case
2025-03-09,8.01,2025-07-06,7.61,2025-03-02,Buy,17 Weeks,-4.99%,Rise by 1.37%,420.58%,Normal Case
2025-03-30,8.06,2025-07-06,7.61,2025-03-23,Buy,14 Weeks,-5.58%,Rise by 0.74%,415.0%,Normal Case
2025-04-06,7.995,2025-07-06,7.61,2025-03-30,Buy,13 Weeks,-4.82%,Rise by 1.56%,410.18%,Normal Case
2025-06-22,7.92,2025-06-22,7.92,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,410.18%,Normal Case
2025-08-10,7.64,2025-08-10,7.64,2016-04-24,Buy,0 Weeks,0.0%,Rise by 0%,410.18%,Tangent Case
2025-10-12,8.08,2025-10-12,8.08,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,410.18%,Normal Case
