Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
1986-12-31,7.23,1995-12-31,5.58,Sell,2347 days,Fall by 20.010000%,22.89,
1992-12-31,6.7,2000-12-31,5.11,Sell,2086 days,Fall by 16.790000%,23.73,
