Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-04-12,683.525,2021-06-04,750.475,Buy,39 Days,-3.1,Rise by 8.03%,9.79%,9.79%
2021-12-01,752.325,2022-04-07,758.375,Buy,91 Days,-6.14,Rise by 3.27%,0.8%,10.6%
2022-03-02,687.125,2022-08-04,715.95,Buy,111 Days,-4.94,Rise by 8.72%,4.2%,14.79%
2022-05-05,676.475,2022-08-04,715.95,Buy,65 Days,-3.06,Rise by -2.37%,5.84%,20.63%
2023-11-01,737.25,2024-04-12,759.475,Buy,117 Days,-7.21,Rise by 2.3%,3.01%,23.64%
2024-02-12,695.0,2024-04-25,755.375,Buy,53 Days,-3.99,Rise by 4.63%,8.69%,32.33%
