Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-12-06,14.83,2016-04-03,20.12,2015-11-29,Buy,17 Weeks,35.67%,Rise by -12.14%,35.67%,Normal Case,
2015-12-13,14.38,2016-04-03,20.12,2015-11-22,Buy,16 Weeks,39.92%,Rise by 79.62%,75.59%,Absolute Extrema Case,
2015-12-13,14.38,2016-04-03,20.12,2015-12-06,Buy,16 Weeks,39.92%,Rise by 79.62%,115.5%,Normal Case,
2016-01-10,14.52,2016-04-03,20.12,2016-01-03,Buy,12 Weeks,38.57%,Rise by 77.89%,154.07%,Normal Case,
2016-02-07,17.05,2016-05-22,24.05,2016-01-31,Buy,15 Weeks,41.06%,Rise by 51.5%,195.13%,Normal Case,
2016-02-14,18.84,2016-05-22,24.05,2016-01-24,Buy,14 Weeks,27.65%,Rise by 37.1%,222.78%,Absolute Extrema Case,
2016-02-14,18.84,2016-05-22,24.05,2016-02-07,Buy,14 Weeks,27.65%,Rise by 37.1%,250.44%,Normal Case,
2016-02-28,18.69,2016-05-22,24.05,2015-12-20,Buy,12 Weeks,28.68%,Rise by 38.2%,279.11%,Local Extrema Case,
2016-05-01,25.83,2016-08-28,27.18,2016-04-24,Buy,17 Weeks,5.23%,Rise by 20.21%,284.34%,Normal Case,
2016-05-08,25.13,2016-08-28,27.18,2016-05-01,Buy,16 Weeks,8.16%,Rise by 23.56%,292.5%,Normal Case,
2016-06-19,25.79,2016-08-28,27.18,2016-06-12,Buy,10 Weeks,5.39%,Rise by 20.4%,297.89%,Normal Case,
2016-06-26,26.75,2016-08-28,27.18,2016-06-05,Buy,9 Weeks,1.61%,Rise by 16.07%,299.49%,Normal Case,
2016-07-03,29.05,2017-02-26,24.13,2016-06-26,Buy,34 Weeks,-16.94%,Rise by -10.64%,282.56%,Normal Case,
2016-08-07,30.23,2017-02-26,24.13,2016-07-31,Buy,29 Weeks,-20.18%,Rise by -10.62%,262.38%,Normal Case,
2016-09-11,26.41,2017-02-26,24.13,2016-09-04,Buy,24 Weeks,-8.63%,Rise by -20.79%,253.75%,Normal Case,
2016-10-23,24.62,2017-02-26,24.13,2016-10-09,Buy,18 Weeks,-1.99%,Rise by -16.04%,251.76%,Normal Case,
2016-10-30,23.81,2017-02-26,24.13,2016-10-23,Buy,17 Weeks,1.34%,Rise by -19.87%,253.1%,Normal Case,
2016-11-06,25.07,2017-02-26,24.13,2016-10-30,Buy,16 Weeks,-3.75%,Rise by -22.86%,249.35%,Normal Case,
2017-01-01,20.92,2017-04-30,22.23,2016-12-25,Buy,17 Weeks,6.26%,Rise by 17.3%,255.61%,Normal Case,
2017-01-29,23.22,2017-04-30,22.23,2017-01-22,Buy,13 Weeks,-4.26%,Rise by 5.68%,251.35%,Normal Case,
2017-03-26,22.92,2017-06-25,22.74,2017-03-19,Buy,13 Weeks,-0.79%,Rise by 10.12%,250.56%,Normal Case,
2017-04-16,24.54,2017-06-25,22.74,2017-04-09,Buy,10 Weeks,-7.33%,Rise by -10.11%,243.23%,Normal Case,
2017-05-21,22.86,2017-09-24,23.47,2017-05-14,Buy,18 Weeks,2.67%,Rise by 10.41%,245.9%,Normal Case,
2017-07-02,22.08,2017-09-24,23.47,2017-06-25,Buy,12 Weeks,6.3%,Rise by 14.31%,252.19%,Normal Case,
2017-08-13,23.15,2018-02-11,21.68,2017-07-30,Buy,26 Weeks,-6.35%,Rise by 5.18%,245.84%,Normal Case,
2017-08-20,22.93,2018-02-11,21.68,2017-08-13,Buy,25 Weeks,-5.45%,Rise by 6.19%,240.39%,Normal Case,
2017-08-27,23.41,2018-02-11,21.68,2017-08-20,Buy,24 Weeks,-7.39%,Rise by 4.02%,233.0%,Normal Case,
2017-11-19,22.79,2018-02-11,21.68,2017-11-05,Buy,12 Weeks,-4.87%,Rise by 6.85%,228.13%,Normal Case,
2017-12-31,23.24,2018-05-06,22.65,2017-12-24,Buy,18 Weeks,-2.54%,Rise by -1.51%,225.59%,Normal Case,
2018-03-25,22.12,2018-07-29,21.32,2018-03-04,Buy,18 Weeks,-3.62%,Rise by 2.22%,221.98%,Normal Case,
2018-04-01,21.98,2018-07-29,21.32,2018-03-18,Buy,17 Weeks,-3.0%,Rise by 2.87%,218.97%,Normal Case,
2018-04-08,22.07,2018-07-29,21.32,2017-12-17,Buy,16 Weeks,-3.4%,Rise by 2.45%,215.57%,Local Extrema Case,
2018-04-08,22.07,2018-07-29,21.32,2018-04-01,Buy,16 Weeks,-3.4%,Rise by 2.45%,212.18%,Normal Case,
2018-05-06,22.65,2018-07-29,21.32,2018-04-15,Buy,12 Weeks,-5.87%,Rise by -0.18%,206.3%,Normal Case,
2018-06-03,22.31,2018-11-11,19.04,2018-05-27,Buy,23 Weeks,-14.66%,Rise by -16.09%,191.65%,Normal Case,
2018-07-08,22.61,2018-11-11,19.04,2018-06-24,Buy,18 Weeks,-15.79%,Rise by -16.19%,175.86%,Normal Case,
2018-10-07,18.65,2019-01-20,20.31,2018-09-30,Buy,15 Weeks,8.9%,Rise by 23.65%,184.76%,Normal Case,
2018-10-21,20.01,2019-01-20,20.31,2018-10-07,Buy,13 Weeks,1.5%,Rise by 15.24%,186.26%,Normal Case,
2018-10-28,19.06,2019-01-20,20.31,2018-08-19,Buy,12 Weeks,6.56%,Rise by 20.99%,192.82%,Local Extrema Case,
2018-10-28,19.06,2019-01-20,20.31,2018-10-14,Buy,12 Weeks,6.56%,Rise by 20.99%,199.37%,Normal Case,
2018-11-25,19.36,2019-02-17,22.43,2018-09-16,Buy,12 Weeks,15.86%,Rise by 19.11%,215.23%,Local Extrema Case,
2018-11-25,19.36,2019-02-17,22.43,2018-11-18,Buy,12 Weeks,15.86%,Rise by 19.11%,231.09%,Normal Case,
2018-12-09,20.2,2019-02-17,22.43,2018-12-02,Buy,10 Weeks,11.04%,Rise by 14.16%,242.13%,Normal Case,
2018-12-16,20.12,2019-02-17,22.43,2018-12-09,Buy,9 Weeks,11.48%,Rise by 14.61%,253.61%,Normal Case,
2018-12-30,20.6,2019-03-10,22.37,2018-12-23,Buy,10 Weeks,8.59%,Rise by 11.94%,262.2%,Normal Case,
2019-01-06,21.3,2019-03-10,22.37,2018-12-16,Buy,9 Weeks,5.02%,Rise by 8.26%,267.23%,Normal Case,
2019-03-17,22.3,2019-08-25,29.64,2019-03-03,Buy,23 Weeks,32.91%,Rise by 33.9%,300.14%,Normal Case,
2019-03-31,22.42,2019-08-25,29.64,2019-03-24,Buy,21 Weeks,32.2%,Rise by 33.18%,332.34%,Normal Case,
2019-05-12,20.28,2019-08-25,29.64,2019-05-05,Buy,15 Weeks,46.15%,Rise by 47.24%,378.5%,Normal Case,
2019-05-19,20.75,2019-08-25,29.64,2019-05-12,Buy,14 Weeks,42.84%,Rise by 43.9%,421.34%,Normal Case,
2019-06-02,21.59,2019-08-25,29.64,2019-05-26,Buy,12 Weeks,37.29%,Rise by 38.3%,458.63%,Normal Case,
2019-06-09,22.89,2019-08-25,29.64,2019-06-02,Buy,11 Weeks,29.49%,Rise by 30.45%,488.12%,Normal Case,
2019-08-04,27.77,2020-01-19,28.42,2019-07-21,Buy,24 Weeks,2.34%,Rise by 10.37%,490.46%,Normal Case,
2019-08-11,29.36,2020-01-19,28.42,2019-08-04,Buy,23 Weeks,-3.2%,Rise by -10.66%,487.25%,Normal Case,
2019-09-29,27.45,2020-01-19,28.42,2019-09-22,Buy,16 Weeks,3.53%,Rise by 11.66%,490.79%,Normal Case,
2019-12-08,26.97,2020-03-15,19.0,2019-12-01,Buy,14 Weeks,-29.55%,Rise by 13.64%,461.24%,Normal Case,
2020-01-05,29.17,2020-03-15,19.0,2019-12-29,Buy,10 Weeks,-34.86%,Rise by 5.07%,426.37%,Normal Case,
2020-02-02,28.99,2020-06-07,32.46,2020-01-26,Buy,18 Weeks,11.97%,Rise by -29.11%,438.34%,Normal Case,
2020-02-09,27.93,2020-06-07,32.46,2020-01-19,Buy,17 Weeks,16.22%,Rise by -12.75%,454.56%,Normal Case,
2020-03-08,29.41,2020-06-07,32.46,2019-11-17,Buy,13 Weeks,10.37%,Rise by 24.35%,464.93%,Local Extrema Case,
2020-03-29,24.37,2020-06-07,32.46,2020-03-22,Buy,10 Weeks,33.2%,Rise by 50.06%,498.13%,Normal Case,
