Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2017-03-31,6.06,2018-12-31,4.64,456 days,2016-12-31/6.0,-23.43%,-23.43%,Rise by 5.78%,-23.43%
Buy,2021-03-31,4.93,2021-06-30,3.91,65 days,2020-12-31/4.38,-20.69%,-20.69%,Rise by -24.14%,-44.12%
Buy,2024-03-31,3.58,2025-06-30,6.58,325 days,2023-12-31/3.49,83.80%,83.80%,Rise by 128.21%,39.68%
Buy,2025-09-30,8.35,2025-09-30,8.35,0 days,2013-03-31/7.3073,0.00%,0.00%,Rise by 0%,39.68%
