Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2023-01-20,139.37,2023-04-27,238.56,69 days,2022-10-25/137.51,71.17%,71.17%,Rise by 37.49%,71.17%,
Buy,2023-10-11,327.82,2024-04-05,527.34,127 days,2023-07-28/325.48,60.86%,60.86%,Rise by -12.04%,132.03%,
Buy,2024-07-05,539.91,2024-07-05,539.91,0 days,2024-04-05/527.34,0.00%,0.00%,Rise by 0%,132.03%,
