Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2022-10-25 - 2022-10-26,1 days,2022-10-31,1572.7145,2022-11-03,1531.5417,3 days,2.6%,Fall by 20.18%,39.8%,
Sell,2022-10-30 - 2022-11-04,4 days,2022-11-07,1568.5913,2022-11-10,1299.4646,3 days,17.2%,Fall by 22.32%,57.0%,
Sell,2022-11-14 - 2022-11-17,3 days,2022-11-21,1108.353,2022-11-23,1183.1996,2 days,-6.8%,Fall by -5.35%,50.2%,
Sell,2022-12-13 - 2022-12-14,1 days,2022-12-17,1188.1495,2022-12-18,1184.7152,0 days,0.3%,Fall by -26.85%,50.5%,
Buy,2022-12-18 - 2022-12-19,0 days,2022-12-31,1196.7712,2023-01-06,1269.379,4 days,6.1%,Rise by 38.69%,56.6%,
Sell,2023-01-13 - 2023-01-18,3 days,2023-01-23,1628.2511,2023-01-26,1603.106,3 days,1.5%,Fall by 7.44%,58.1%,
Sell,2023-02-03 - 2023-02-08,3 days,2023-02-11,1539.9268,2023-02-15,1673.746,2 days,-8.7%,Fall by 7.19%,49.4%,
Buy,2023-02-11 - 2023-02-13,0 days,2023-03-02,1647.3193,2023-03-09,1438.6608,5 days,-12.7%,Rise by 28.69%,36.8%,
Buy,2023-03-09 - 2023-03-10,1 days,2023-03-23,1816.4052,2023-04-05,1909.114,9 days,5.1%,Rise by 16.71%,41.9%,
Sell,2023-03-19 - 2023-03-23,3 days,2023-04-02,1795.7081,2023-04-04,1871.0051,1 days,-4.2%,Fall by -2.02%,37.7%,
Sell,2023-04-15 - 2023-04-16,0 days,2023-04-20,1943.0977,2023-04-22,1874.2286,1 days,3.5%,Fall by 7.56%,41.2%,
Buy,2023-04-23 - 2023-05-01,5 days,2023-05-03,1904.6519,2023-06-14,1650.5193,30 days,-13.3%,Rise by 0.33%,27.9%,
Sell,2023-05-05 - 2023-05-06,0 days,2023-05-09,1848.6031,2023-05-13,1796.1149,3 days,2.8%,Fall by 10.72%,30.7%,
Buy,2023-06-14 - 2023-06-15,1 days,2023-06-27,1889.7034,2023-07-13,2006.5115,12 days,6.2%,Rise by 6.18%,36.9%,
Sell,2023-07-02 - 2023-07-03,0 days,2023-07-08,1865.5396,2023-07-09,1863.0098,0 days,0.1%,Fall by 10.97%,37.0%,
Sell,2023-07-03 - 2023-07-14,9 days,2023-07-17,1911.6461,2023-07-18,1897.5992,1 days,0.7%,Fall by 11.86%,37.8%,
Buy,2023-08-07 - 2023-08-17,8 days,2023-08-26,1646.3068,2023-10-24,1784.4375,41 days,8.4%,Rise by 5.32%,46.2%,
Sell,2023-10-24 - 2023-10-26,2 days,2023-11-08,1889.3224,2023-11-09,2120.561,1 days,-12.2%,Fall by -2.53%,33.9%,
Sell,2023-11-06 - 2023-11-10,4 days,2023-11-15,2060.4084,2023-11-18,1963.285,2 days,4.7%,Fall by -5.7%,38.6%,
Sell,2023-12-05 - 2023-12-09,3 days,2023-12-12,2202.0381,2023-12-13,2260.6487,1 days,-2.7%,Fall by -0.4%,36.0%,
Sell,2023-12-29 - 2024-01-02,2 days,2024-01-05,2268.6472,2024-01-06,2241.6248,0 days,1.2%,Fall by 2.25%,37.2%,
Sell,2024-01-11 - 2024-01-12,1 days,2024-01-15,2511.3638,2024-01-16,2587.6912,1 days,-3.0%,Fall by 10.12%,34.1%,
Sell,2024-03-11 - 2024-03-12,1 days,2024-03-15,3735.2202,2024-03-18,3517.9851,1 days,5.8%,Fall by 12.26%,39.9%,
Buy,2024-05-12 - 2024-05-14,1 days,2024-05-21,3789.3127,2024-06-24,3350.2563,24 days,-11.6%,Rise by -11.59%,28.3%,
Sell,2024-05-23 - 2024-05-27,2 days,2024-05-30,3746.8496,2024-06-05,3864.261,4 days,-3.1%,Fall by 7.41%,25.2%,
Buy,2024-06-13 - 2024-06-14,1 days,2024-06-22,3494.8135,2024-07-04,3054.522,8 days,-12.6%,Rise by -12.6%,12.6%,
Sell,2024-07-21 - 2024-07-22,0 days,2024-07-25,3174.4272,2024-07-26,3275.9514,1 days,-3.2%,Fall by 22.55%,9.4%,
Buy,2024-08-04 - 2024-08-05,0 days,2024-08-13,2703.6719,2024-09-01,2427.9023,13 days,-10.2%,Rise by -10.2%,-0.8%,
Sell,2024-09-21 - 2024-09-23,0 days,2024-09-29,2659.3469,2024-10-04,2414.7939,4 days,9.2%,Fall by 8.4%,8.4%,
Buy,2024-10-04 - 2024-10-10,4 days,2024-10-12,2476.5232,2024-10-14,2628.8999,0 days,6.2%,Rise by 36.27%,14.6%,
Sell,2024-10-20 - 2024-10-21,0 days,2024-10-24,2534.4985,2024-10-26,2479.6033,1 days,2.2%,Fall by -29.32%,16.7%,
Sell,2024-11-09 - 2024-11-12,1 days,2024-11-15,3103.0405,2024-11-18,3207.8564,1 days,-3.4%,Fall by -5.62%,13.4%,
Sell,2024-11-23 - 2024-11-25,0 days,2024-11-29,3593.4944,2024-11-30,3705.7053,0 days,-3.1%,Fall by 8.79%,10.2%,
Sell,2024-12-01 - 2024-12-02,0 days,2024-12-08,4005.7046,2024-12-11,3832.822,2 days,4.3%,Fall by 13.31%,14.5%,
Sell,2024-12-06 - 2024-12-16,6 days,2024-12-19,3417.928,2024-12-21,3337.2224,1 days,2.4%,Fall by 8.26%,16.9%,
Sell,2025-01-05 - 2025-01-06,0 days,2025-01-09,3219.4307,2025-01-15,3450.5376,4 days,-7.2%,Fall by 10.89%,9.7%,
Buy,2025-01-11 - 2025-01-13,0 days,2025-01-24,3309.5549,2025-02-02,2868.6929,5 days,-13.3%,Rise by -15.77%,-3.6%,
Sell,2025-01-25 - 2025-01-31,4 days,2025-02-03,2884.5667,2025-02-04,2735.0513,1 days,5.2%,Fall by 12.85%,1.6%,
Buy,2025-01-29 - 2025-02-03,3 days,2025-02-05,2787.7791,2025-02-25,2493.5925,14 days,-10.6%,Rise by 1.2%,-9.0%,
Buy,2025-02-28 - 2025-03-04,2 days,2025-03-06,2202.4768,2025-03-10,1861.1514,2 days,-15.5%,Rise by -12.26%,-24.5%,
Buy,2025-03-30 - 2025-04-03,3 days,2025-04-05,1805.9733,2025-04-06,1576.728,0 days,-12.7%,Rise by -12.37%,-37.2%,
Sell,2025-04-27 - 2025-05-01,3 days,2025-05-06,1815.0875,2025-05-07,1811.6067,1 days,0.2%,Fall by -33.12%,-37.0%,
Sell,2025-05-10 - 2025-05-13,1 days,2025-05-25,2551.7639,2025-05-27,2663.0698,1 days,-4.4%,Fall by 12.68%,-41.3%,
Sell,2025-05-13 - 2025-05-29,12 days,2025-06-01,2536.2664,2025-06-02,2607.0974,0 days,-2.8%,Fall by 12.15%,-44.1%,
Sell,2025-07-17 - 2025-07-18,1 days,2025-07-23,3629.7036,2025-07-25,3727.2668,2 days,-2.7%,Fall by -17.76%,-46.8%,
Sell,2025-07-21 - 2025-07-28,5 days,2025-08-02,3392.7412,2025-08-03,3497.3792,0 days,-3.1%,Fall by -25.98%,-49.9%,
Sell,2025-08-13 - 2025-08-14,1 days,2025-08-19,4073.4641,2025-08-20,4334.5005,1 days,-6.4%,Fall by -4.93%,-56.3%,
Sell,2025-10-06 - 2025-10-07,1 days,2025-10-10,3843.0088,2025-10-11,3750.6116,0 days,2.4%,Fall by -0.5%,-53.9%,
Buy,2025-10-18 - 2025-10-22,2 days,2025-10-24,3934.5674,2025-10-26,4157.9893,0 days,5.7%,Rise by -1.84%,-48.2%,
