Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2014-03-31,25.72,2020-12-31,42.44,1763 days,2012-12-31/24.91,65.01%,65.01%,Rise by 21.85%,65.01%
Buy,2021-03-31,44.87,2021-03-31,44.87,0 days,2020-12-31/42.44,0.00%,0.00%,Rise by 0%,65.01%
