Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
BASELINEDIVERGENCE,NVDA,Long,Weekly,2025-08-24,177.99,2025-10-26,186.26,4.646328445418272,44,91.01,89,82
BASELINEDIVERGENCE,NVDA,Long,Weekly,2025-08-03,173.72,2025-10-26,186.26,7.218512548929306,59,91.01,89,82
BASELINEDIVERGENCE,NVDA,Long,Weekly,2025-06-22,143.85,2025-08-31,174.18,21.084462982273212,49,91.01,89,82
BASELINEDIVERGENCE,NVDA,Long,Weekly,2025-03-23,117.7,2025-08-31,174.18,47.986406117247235,114,91.01,89,82
BASELINEDIVERGENCE,NVDA,Long,Weekly,2025-03-02,124.92,2025-08-31,174.18,39.43323727185399,129,91.01,89,82
BASELINEDIVERGENCE,NVDA,Long,Weekly,2025-01-12,135.91,2025-08-31,174.18,28.158340077992797,164,91.01,89,82
BASELINEDIVERGENCE,NVDA,Long,Weekly,2025-01-05,144.47,2025-08-31,174.18,20.564823146674055,169,91.01,89,82
BASELINEDIVERGENCE,NVDA,Long,Weekly,2024-12-29,137.01,2025-08-31,174.18,27.129406612656027,174,91.01,89,82
