Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2022-12-06,508.0,2023-05-17,527.0,2022-09-26-2022-11-23,499.0-510.0,Buy,116 days,3.74%,Rise by 0.66%,3.74%
2023-04-17,523.5,2023-05-09,526.0,2022-09-26-2023-04-06,499.0-532.85,Buy,16 days,0.48%,Rise by 0.86%,4.22%
2023-05-19,527.5,2023-05-22,527.25,2023-04-06-2023-04-25,526.0-523.5,Sell,1 days,0.05%,Fall by 0.24%,4.27%
2023-10-10,541.5,2023-12-06,547.5,2022-09-26-2023-09-21,499.0-597.0,Buy,41 days,1.11%,Rise by -12.33%,5.37%
2023-12-13,483.0,2023-12-13,483.0,2022-09-26-2023-09-21,499.0-597.0,Sell,0 days,-0.0%,Fall by 0%,5.37%
2023-12-26,509.5,2023-12-27,478.0,2022-09-26-2023-12-18,499.0-692.5,Sell,1 days,6.18%,Fall by 24.58%,11.56%
2024-02-02,226.5,2024-02-02,226.5,2022-11-23-2024-01-09,266.5-508.5,Sell,0 days,-0.0%,Fall by 0%,11.56%
2024-02-26,33.5,2024-02-26,33.5,2022-09-26-2023-12-18,499.0-692.5,Buy,0 days,0.0%,Rise by 0%,11.56%
2024-04-09,159.0,2024-04-11,150.0,2024-02-22-2024-04-08,18.55-222.0,Sell,2 days,5.66%,Fall by 18.67%,17.22%
2024-06-04,103.0,2024-06-05,99.0,2024-04-08-2024-04-23,80.5-167.5,Sell,1 days,3.88%,Fall by 71.21%,21.1%
2024-07-01,25.0,2024-07-01,25.0,2024-02-22-2024-04-08,18.55-222.0,Buy,0 days,0.0%,Rise by 0%,21.1%
2024-10-30,23.55,2024-11-01,21.5,2024-08-19-2024-10-30,13.5-34.45,Sell,2 days,8.7%,Fall by 10.47%,29.8%
2024-11-15,22.5,2024-11-25,21.9,2024-08-19-2024-10-30,13.5-34.45,Buy,6 days,-2.67%,Rise by -10.27%,27.14%
2024-12-31,34.85,2025-01-02,40.2,2024-11-13-2024-12-30,15.65-55.0,Sell,2 days,-15.35%,Fall by 44.53%,11.79%
2025-01-07,29.15,2025-01-08,25.25,2024-10-30-2024-11-13,21.5-22.6,Sell,1 days,13.38%,Fall by 15.84%,25.17%
2025-01-23,24.0,2025-01-23,24.0,2024-11-13-2024-12-30,15.65-55.0,Buy,0 days,0.0%,Rise by 0%,25.17%
2025-02-05,21.05,2025-02-05,21.05,2024-08-19-2024-12-30,13.5-55.0,Buy,0 days,0.0%,Rise by 0%,25.17%
2025-07-23,4.87,2025-07-24,4.6,2025-05-14-2025-07-22,2.94-5.593,Sell,1 days,5.54%,Fall by 26.74%,30.71%
2025-08-12,3.41,2025-09-10,5.0,2025-05-14-2025-07-22,2.94-5.593,Buy,21 days,46.63%,Rise by 460.0%,77.34%
2025-09-12,5.28,2025-09-15,4.72,2025-07-22-2025-08-20,3.26-5.1,Sell,1 days,10.61%,Fall by -168.01%,87.94%
2025-10-15,21.75,2025-10-16,18.02,2025-08-20-2025-10-14,2.99-33.99,Sell,1 days,17.15%,Fall by 29.8%,105.09%
