Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-06-12,127.25,2020-06-22,135.69,Sell,5 days,Fall by -16.110000%,-6.63
2020-09-18,147.75,2020-09-22,156.45,Sell,1 days,Fall by -1.680000%,-5.89
2020-10-22,158.82,2020-11-04,162.06,Sell,8 days,Fall by 2.360000%,-2.04
2020-12-29,166.1,2021-04-15,168.95,Buy,76 days,Rise by 1.750000%,1.72
2021-01-15,155.21,2021-01-21,165.35,Sell,3 days,Fall by 4.910000%,-6.53
2021-02-26,154.65,2021-03-09,153.14,Sell,6 days,Fall by -1.910000%,0.97
2021-03-22,155.54,2021-04-07,163.97,Buy,11 days,Rise by 9.290000%,5.42
2021-04-16,169.97,2021-06-22,175.27,Buy,46 days,Rise by 3.120000%,3.12
2021-08-02,166.57,2021-08-17,162.1,Sell,10 days,Fall by 4.310000%,2.69
2021-08-09,167.09,2021-08-16,164.95,Sell,4 days,Fall by 4.550000%,1.28
2021-09-08,176.28,2021-11-22,178.63,Buy,52 days,Rise by -2.230000%,1.34
2021-09-16,174.41,2021-11-18,184.8,Buy,44 days,Rise by -1.190000%,5.96
2021-10-18,172.34,2021-11-10,174.1,Buy,16 days,Rise by 7.230000%,1.02
2021-10-27,169.62,2021-11-10,174.1,Buy,9 days,Rise by 8.950000%,2.64
2021-11-04,173.85,2021-11-18,184.8,Buy,9 days,Rise by 6.300000%,6.3
2021-11-05,175.95,2021-11-18,184.8,Buy,8 days,Rise by -11.170000%,5.03
2021-12-13,169.57,2022-01-10,161.49,Sell,19 days,Fall by 10.560000%,4.77
2021-12-31,166.72,2022-01-11,165.36,Sell,6 days,Fall by 14.440000%,0.81
2022-01-05,164.36,2022-01-20,151.67,Sell,10 days,Fall by 13.210000%,7.72
2022-01-19,156.3,2022-01-26,138.87,Sell,4 days,Fall by 11.170000%,11.15
2022-01-21,142.64,2022-01-31,149.57,Sell,5 days,Fall by -1.530000%,-4.86
2022-03-08,136.01,2022-03-10,146.82,Sell,1 days,Fall by 14.420000%,-7.94
2022-03-18,161.25,2022-03-30,166.3,Buy,7 days,Rise by -10.480000%,3.13
2022-07-14,110.63,2022-07-20,122.77,Buy,3 days,Rise by 30.870000%,10.97
2022-11-04,90.98,2022-11-10,96.63,Sell,3 days,Fall by 3.000000%,-6.21
2023-02-17,97.2,2023-02-24,93.5,Sell,4 days,Fall by 6.660000%,3.81
2023-03-16,100.04,2023-04-04,103.95,Buy,12 days,Rise by 3.910000%,3.91
2023-04-14,102.51,2023-05-08,105.83,Buy,15 days,Rise by 32.050000%,3.24
2023-05-18,118.15,2023-06-02,124.25,Buy,10 days,Rise by 14.570000%,5.16
2023-08-02,128.21,2023-08-04,139.57,Sell,1 days,Fall by -2.830000%,-8.86
2023-09-21,129.33,2023-10-06,127.96,Sell,10 days,Fall by 7.550000%,1.06
2023-09-22,129.12,2023-10-06,127.96,Sell,9 days,Fall by 7.400000%,0.9
2023-10-26,119.57,2023-10-27,127.74,Sell,0 days,Fall by -20.910000%,-6.83
2024-02-05,170.31,2024-02-27,173.54,Buy,15 days,Rise by 4.640000%,1.9
2024-04-11,189.05,2024-07-02,200.0,Buy,57 days,Rise by 0.240000%,5.79
2024-04-19,174.63,2024-05-02,184.72,Sell,8 days,Fall by -1.040000%,-5.78
2024-06-27,197.85,2024-11-11,206.84,Buy,96 days,Rise by -15.140000%,4.54
2024-07-17,187.93,2024-07-29,183.2,Sell,7 days,Fall by 10.660000%,2.52
2024-07-18,183.75,2024-08-07,162.77,Sell,13 days,Fall by 12.370000%,11.42
2024-09-11,184.52,2024-09-20,191.6,Buy,6 days,Rise by 16.030000%,3.84
2024-09-30,186.33,2024-10-30,192.73,Sell,21 days,Fall by 0.870000%,-3.43
2024-11-06,207.09,2024-12-05,220.55,Buy,20 days,Rise by 12.480000%,6.5
2024-11-26,207.86,2024-12-05,220.55,Buy,6 days,Rise by 12.060000%,6.11
2025-04-17,172.61,2025-04-23,180.6,Sell,3 days,Fall by -20.780000%,-4.63
2025-06-18,212.52,2025-06-27,223.3,Sell,6 days,Fall by 0.410000%,-5.07
2025-06-23,208.47,2025-06-27,223.3,Sell,3 days,Fall by -1.530000%,-7.11
2025-09-24,220.21,2025-10-17,213.04,Sell,16 days,Fall by 3.260000%,3.26
2025-10-16,214.47,2025-10-27,226.97,Sell,6 days,Fall by -13.870000%,-5.83
