Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2025-06-30,25517.0508,2025-06-30,25517.0508,2023-12-31-2024-09-30,20183.6992-26277.3496,Buy,0 days,0.0%,Rise by 0%,0.0%,
