Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-06-30,1.2215,2007-06-30,1.2215,2004-12-31-2005-12-31,1.1291-1.3283,Buy,0 days,0.0%,Rise by 0%,0.0%
2007-12-31,1.132,2008-03-31,0.9945,2004-12-31-2005-12-31,1.1291-1.3283,Sell,65 days,12.15%,Fall by -8.38%,12.15%
2010-03-31,1.0537,2010-06-30,1.0778,2003-09-30-2008-03-31,1.1357-1.3097,Sell,65 days,-2.29%,Fall by 14.77%,9.86%
2010-06-30,1.0778,2011-06-30,0.8331,2008-03-31-2008-12-31,0.9652-1.2294,Buy,261 days,-22.7%,Rise by 15.86%,-12.84%
2010-12-31,0.9345,2011-06-30,0.8331,2008-03-31-2008-12-31,0.9652-1.2294,Sell,129 days,10.85%,Fall by -8.65%,-1.99%
2013-12-31,0.8872,2014-09-30,0.9509,2008-12-31-2011-09-30,0.9178-1.0373,Sell,195 days,-7.18%,Fall by 2.63%,-9.17%
2014-09-30,0.9509,2020-09-30,0.9194,2003-09-30-2011-09-30,0.9178-1.3097,Sell,1566 days,3.31%,Fall by 0.62%,-5.86%
2018-06-30,0.9976,2020-03-31,0.96,2005-12-31-2011-09-30,0.9178-1.2674,Sell,456 days,3.77%,Fall by 8.17%,-2.09%
2018-09-30,0.977,2018-09-30,0.977,2015-03-31-2017-03-31,0.7327-1.0332,Buy,0 days,0.0%,Rise by 0%,-2.09%
2020-09-30,0.9194,2020-12-31,0.8816,2018-03-31-2019-06-30,0.9189-1.0229,Sell,66 days,4.11%,Fall by -3.64%,2.02%
2023-12-31,0.8434,2024-06-30,0.8985,2021-03-31-2022-12-31,0.8755-1.0147,Sell,129 days,-6.53%,Fall by 10.5%,-4.51%
2024-03-31,0.9011,2024-06-30,0.8985,2017-03-31-2021-03-31,0.9446-0.9814,Sell,64 days,0.29%,Fall by 10.5%,-4.22%
2024-06-30,0.8985,2024-06-30,0.8985,2015-03-31-2022-12-31,0.7327-1.0147,Buy,0 days,0.0%,Rise by 0%,-4.22%
