Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-01-25,0.8853,2021-01-26,0.888,2020-11-04-2021-01-06,0.882-0.9092,Sell,1 days,-0.3%,Fall by -0.2%,-0.3%
2021-04-21,0.9159,2021-04-21,0.9159,2021-01-06-2021-04-01,0.8755-0.9471,Buy,0 days,0.0%,Rise by 0%,-0.3%
2021-06-28,0.9167,2021-07-14,0.9188,2021-04-01-2021-06-09,0.8971-0.9407,Sell,12 days,-0.23%,Fall by 1.63%,-0.53%
2021-07-14,0.9188,2021-10-06,0.9284,2021-06-09-2021-07-02,0.8926-0.9273,Buy,60 days,1.04%,Rise by 0.74%,0.51%
2021-08-18,0.9147,2021-08-19,0.9176,2021-07-02-2021-08-04,0.9075-0.9223,Sell,1 days,-0.32%,Fall by 0.9%,0.19%
2021-10-18,0.9235,2022-03-22,0.9339,2021-06-09-2021-09-30,0.8926-0.9368,Buy,111 days,1.13%,Rise by 7.4%,1.32%
2021-12-01,0.9195,2021-12-02,0.9206,2021-09-30-2021-11-02,0.9149-0.9321,Sell,1 days,-0.12%,Fall by 1.04%,1.2%
2021-12-21,0.9217,2022-03-21,0.9329,2021-11-02-2021-11-24,0.9089-0.9372,Buy,64 days,1.22%,Rise by 7.51%,2.42%
2022-02-07,0.9251,2022-02-23,0.9216,2021-11-24-2022-01-13,0.9148-0.9328,Sell,12 days,0.38%,Fall by -0.15%,2.79%
2022-02-23,0.9216,2022-02-23,0.9216,2022-01-13-2022-01-31,0.9092-0.9342,Buy,0 days,0.0%,Rise by 0%,2.79%
2022-03-23,0.9334,2022-03-29,0.9337,2022-01-31-2022-02-21,0.9215-0.9294,Sell,4 days,-0.03%,Fall by -2.54%,2.76%
2022-05-23,0.975,2022-05-26,0.9615,2022-03-16-2022-03-31,0.9258-0.939,Sell,3 days,1.38%,Fall by 0.76%,4.15%
2022-05-26,0.9615,2022-05-26,0.9615,2022-01-13-2022-05-16,0.9092-1.0063,Buy,0 days,0.0%,Rise by 0%,4.15%
2022-07-21,0.9715,2022-07-26,0.9643,2022-06-14-2022-06-29,0.9577-0.9875,Sell,3 days,0.74%,Fall by 2.39%,4.89%
2022-09-14,0.9603,2022-09-14,0.9603,2022-05-16-2022-08-11,0.9445-1.0003,Sell,0 days,-0.0%,Fall by 0%,4.89%
2022-11-17,0.9444,2022-11-17,0.9444,2022-08-11-2022-10-21,0.9372-1.0147,Buy,0 days,0.0%,Rise by 0%,4.89%
2022-12-29,0.9277,2023-01-03,0.924,2022-08-11-2022-10-21,0.9372-1.0147,Sell,3 days,0.4%,Fall by 1.81%,5.29%
2023-01-13,0.9272,2023-01-20,0.9155,2022-10-21-2022-12-14,0.9296-0.9979,Sell,5 days,1.26%,Fall by 0.33%,6.55%
2023-03-09,0.9409,2023-03-09,0.9409,2022-06-14-2023-02-02,0.9134-0.9875,Sell,0 days,-0.0%,Fall by 0%,6.55%
2023-03-27,0.9199,2023-03-27,0.9199,2023-02-02-2023-03-02,0.9061-0.944,Buy,0 days,0.0%,Rise by 0%,6.55%
2023-04-05,0.9054,2023-04-07,0.9044,2022-05-16-2023-02-02,0.9134-1.0003,Sell,2 days,0.11%,Fall by 2.32%,6.66%
2023-04-12,0.9029,2023-04-12,0.9029,2022-01-13-2022-10-21,0.9092-1.0147,Sell,0 days,-0.0%,Fall by 0%,6.66%
