Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2003-05-31,38.32,2007-09-30,40.02,Buy,1129 days,Rise by 6.620000%,4.46
2005-10-31,33.62,2006-07-31,37.48,Sell,194 days,Fall by -2.740000%,-11.47
2006-04-30,35.45,2006-09-30,39.0,Sell,109 days,Fall by -8.460000%,-10.01
2006-08-31,38.13,2007-07-31,38.45,Buy,237 days,Rise by 4.250000%,0.84
2007-05-31,42.46,2010-05-31,29.64,Buy,781 days,Rise by -2.660000%,-30.18
2008-02-29,36.3,2008-07-31,34.24,Sell,108 days,Fall by 17.010000%,5.67
2008-10-31,30.12,2009-05-31,29.36,Sell,150 days,Fall by 1.610000%,2.56
2008-11-30,29.12,2009-05-31,29.36,Sell,129 days,Fall by -1.790000%,-0.81
2009-07-31,31.36,2010-03-31,33.17,Buy,172 days,Rise by 5.230000%,5.77
2009-08-31,32.17,2011-07-31,34.6,Buy,499 days,Rise by 3.090000%,7.55
2010-05-31,29.64,2011-04-30,35.38,Sell,239 days,Fall by -10.070000%,-19.38
2011-04-30,35.38,2012-04-30,38.83,Buy,259 days,Rise by 9.740000%,9.74
2013-04-30,46.32,2013-11-30,52.11,Buy,153 days,Rise by 42.980000%,12.5
2013-05-31,46.35,2013-12-31,53.11,Buy,151 days,Rise by 42.890000%,14.58
2013-11-30,52.11,2014-04-30,60.09,Buy,106 days,Rise by 27.100000%,15.31
2014-01-31,54.13,2014-06-30,62.04,Buy,105 days,Rise by 22.350000%,14.61
2016-11-30,51.84,2017-06-30,59.06,Sell,151 days,Fall by -6.560000%,-13.93
2017-06-30,59.06,2019-02-28,60.7,Buy,433 days,Rise by 4.110000%,2.78
2017-12-31,59.31,2019-02-28,60.7,Buy,302 days,Rise by 8.500000%,2.34
2018-01-31,61.49,2019-02-28,60.7,Buy,280 days,Rise by 4.650000%,-1.28
2018-09-30,64.35,2020-06-30,62.26,Buy,455 days,Rise by -14.930000%,-3.25
2019-05-31,54.74,2019-11-30,62.14,Sell,130 days,Fall by 0.640000%,-13.52
2019-08-31,56.43,2019-12-31,64.18,Sell,85 days,Fall by 3.620000%,-13.73
2020-12-31,66.47,2021-07-31,74.86,Buy,151 days,Rise by 14.400000%,12.62
2021-05-31,72.15,2022-05-31,79.23,Buy,260 days,Rise by 6.670000%,9.81
2021-08-31,76.04,2023-12-31,81.37,Buy,608 days,Rise by 4.890000%,7.01
2024-02-29,88.8,2024-09-30,95.03,Buy,151 days,Rise by 11.970000%,7.02
2024-03-31,90.7,2024-03-31,90.7,Buy,0 days,Rise by 9.630000%,0.0
2025-10-31,92.54,2025-10-31,92.54,Buy,0 days,Rise by 0.000000%,0.0
