Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
DELTADRIFT,BPCL.NS,Long,Weekly,2025-02-09,264.3,2025-04-13,293.2,10.93454407869844,44,80.0,5,22
