Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
TRENDPULSE,FSF.NZ,Long,Daily,2025-06-18,6.4,2025-06-30,6.58,2.8124999999999956,8,71.43,28,20,
TRENDPULSE,FSF.NZ,Long,Daily,2025-04-02,5.7,2025-05-12,6.05,6.140350877192976,28,71.43,28,20,
TRENDPULSE,FSF.NZ,Long,Daily,2025-03-21,5.8,2025-05-14,6.27,8.103448275862064,38,71.43,28,20,
