Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,CEN.NZ,Long,Monthly,2022-08-31,7.88,2025-04-30,8.86,12.436548223350249,695,84.21,19,840,
