Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2009-01-31,1.4563,2009-05-31,1.6187,84 days,11.15%,11.1515%,Rise by 14.71%,11.1515%
Buy,2010-06-30,1.4944,2010-09-30,1.5796,66 days,5.70%,5.7013%,Rise by 11.42%,16.8528%
Buy,2016-03-31,1.4374,2016-10-31,1.2216,152 days,-15.01%,-15.0132%,Rise by -15.01%,1.8396%
Buy,2016-11-30,1.2492,2017-07-31,1.3145,173 days,5.23%,5.2273%,Rise by 7.51%,7.0670%
Buy,2022-10-31,1.1596,2023-01-31,1.2354,66 days,6.54%,6.5367%,Rise by 10.85%,13.6037%
