Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2010-12-12,14.65,2013-01-27,24.02,554 days,2010-10-10/13.31,63.96%,63.96%,Rise by 2.39%,63.96%,
Buy,2013-07-07,27.6,2016-06-05,44.86,759 days,2013-03-31/26.85,62.54%,62.54%,Rise by 25.0%,126.50%,
Buy,2016-10-02,45.44,2018-11-11,73.19,549 days,2016-06-05/44.86,61.07%,61.07%,Rise by 11.6%,187.56%,
Buy,2020-10-11,43.2,2021-08-15,69.93,219 days,2020-09-06/38.35,61.88%,61.88%,Rise by 34.14%,249.44%,
Buy,2022-08-07,59.31,2024-04-14,45.16,439 days,2022-04-10/58.95,-23.86%,-23.86%,Rise by 2.98%,225.58%,
Buy,2025-01-26,51.41,2025-03-30,40.95,44 days,2024-12-01/47.75,-20.35%,-20.35%,Rise by -18.21%,205.24%,
