Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,AMD,Long,Weekly,2024-03-03,202.64,2025-09-14,158.57,-21.747927358863006,399,81.82,22,44
