Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Market Cap (USD),Symbol,Signal,Signal Date,SignalType
TRENDPULSE,"PG, Long, 2025-07-23 (Price: 158.28)",Daily,No Exit Yet,No Price Target,2025-12-13 (Max),13.9%/14.7%,"-11.07%, 4 days","2025-12-26 (Price: 144.7400), 8.55% below",161.4456 (Avg % Gain of Historic Winning trades)/165.25 (Exit Rule)/179.4533 (Horizontal)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/166.21 (EMA 200)/163.2183 (Backtested Max)/160.3218 (Backtested Min),2025-12-13 (Max),152.68/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,"86.96%, Past 4 years, 23",No Information,No Information,No Information,No Information,No Information,11.09% below/11.07% below/11.07% below,3.12%/1.29%/2.0%,"6.35%, 12.85%",3 days/6 days/1 day,9.71%,2.06%,7.65%,0.36,0.03,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets),329.45B,PG,Long,2025-07-23,portfolio_target_achieved
