Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
1997-12-31,30.41,2006-12-31,53.39,Buy,2347 days,Rise by -24.560000%,75.59,
