Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,RHHBY,Long,Monthly,2022-08-31,40.44,2025-06-30,40.76,0.7912957467853617,738,90.48,21,1322
