Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2017-06-30,39.22,2018-09-30,26.09,325 days,2015-06-30/34.1,-33.48%,-33.48%,Rise by -33.48%,-33.48%,
Buy,2020-03-31,40.5,2020-09-30,77.61,131 days,2018-03-31/40.49,91.63%,91.63%,Rise by 117.04%,58.15%,
Buy,2020-12-31,87.9,2021-12-31,70.07,261 days,2020-09-30/77.61,-20.28%,-20.28%,Rise by -17.82%,37.87%,
