Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-06-26,17.72,2012-04-22,18.31,214 days,3.330000%,3.330000%,Rise by -16.640000%,3.330000%,
Buy,2012-06-03,16.02,2013-04-21,18.84,229 days,17.580000%,17.580000%,Rise by 15.000000%,20.910000%,
Buy,2014-10-26,27.72,2017-07-09,47.62,704 days,71.810000%,71.810000%,Rise by 19.060000%,92.720000%,
Buy,2018-10-21,55.39,2022-01-23,157.55,849 days,184.410000%,184.410000%,Rise by -10.110000%,277.130000%,
Buy,2022-07-03,112.41,2023-08-20,160.23,294 days,42.540000%,42.540000%,Rise by -11.430000%,319.670000%,
Buy,2025-03-16,201.12,2025-03-16,201.12,0 days,0.00%,0.00%,Rise by 0%,319.670000%,
