Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2008-03-31,16.52,2011-08-31,16.11,891 days,-2.460000%,-2.460000%,Rise by -18.200000%,-2.460000%,
Buy,2022-11-30,129.34,2022-11-30,129.34,0 days,0.00%,0.00%,Rise by 0%,-2.460000%,
