Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2021-12-29 - 2022-01-05,5 days,2022-01-10,160.52,2022-01-12,159.01,2 days,0.9%,Fall by 10.78%,-3.1%
Buy,2022-02-14 - 2022-02-24,8 days,2022-02-28,155.89,2022-06-13,138.15,75 days,-11.4%,Rise by 4.98%,-14.5%
Sell,2022-04-08 - 2022-04-11,1 days,2022-04-14,158.57,2022-04-20,163.65,4 days,-3.2%,Fall by 10.64%,-17.7%
Sell,2022-08-17 - 2022-08-19,2 days,2022-08-24,145.82,2022-09-07,137.68,10 days,5.6%,Fall by 11.74%,-12.1%
Buy,2022-08-31 - 2022-09-06,4 days,2022-09-08,137.86,2022-10-10,123.76,22 days,-10.2%,Rise by -10.23%,-22.3%
Buy,2022-09-30 - 2022-10-10,6 days,2022-10-12,124.43,2022-10-28,135.22,12 days,8.7%,Rise by 23.72%,-13.6%
Sell,2022-11-11 - 2022-11-14,1 days,2022-11-17,140.87,2022-11-22,145.62,3 days,-3.4%,Fall by 2.71%,-17.0%
Sell,2022-12-14 - 2022-12-28,10 days,2023-01-03,151.57,2023-01-12,149.81,7 days,1.2%,Fall by 9.58%,-15.9%
Buy,2023-02-09 - 2023-02-10,1 days,2023-02-17,140.01,2023-03-30,147.45,29 days,5.3%,Rise by 8.72%,-10.5%
Sell,2023-04-03 - 2023-04-06,3 days,2023-04-14,151.0,2023-04-21,156.07,5 days,-3.4%,Fall by 5.63%,-13.9%
Sell,2023-07-05 - 2023-07-24,13 days,2023-08-16,153.21,2023-08-21,151.77,3 days,0.9%,Fall by 6.66%,-13.0%
Buy,2023-09-28 - 2023-10-05,5 days,2023-10-09,143.36,2023-10-25,150.6,12 days,5.1%,Rise by 7.09%,-7.9%
Sell,2023-11-02 - 2023-11-03,1 days,2023-11-09,150.35,2023-12-07,146.5,20 days,2.6%,Fall by 4.28%,-5.3%
Sell,2023-11-14 - 2023-11-30,12 days,2023-12-07,146.5,2023-12-11,145.82,2 days,0.5%,Fall by -6.23%,-4.9%
Buy,2023-12-08 - 2023-12-15,5 days,2023-12-19,146.17,2024-01-23,153.98,25 days,5.3%,Rise by 8.9%,0.5%
Sell,2024-01-11 - 2024-01-16,3 days,2024-02-09,157.42,2024-02-15,157.01,4 days,0.3%,Fall by 1.33%,0.7%
Sell,2024-02-23 - 2024-03-11,11 days,2024-03-15,161.38,2024-03-18,161.21,1 days,0.1%,Fall by 3.75%,0.8%
Sell,2024-03-21 - 2024-03-28,5 days,2024-04-05,156.1,2024-04-08,156.04,1 days,0.0%,Fall by -3.56%,0.9%
Sell,2024-05-07 - 2024-05-13,4 days,2024-05-20,167.31,2024-05-30,162.58,8 days,2.8%,Fall by 2.74%,3.7%
Sell,2024-06-21 - 2024-06-24,1 days,2024-07-01,162.72,2024-07-10,166.8,7 days,-2.5%,Fall by 1.2%,1.2%
Sell,2024-09-04 - 2024-09-06,2 days,2024-09-12,173.47,2024-09-24,173.24,8 days,0.1%,Fall by 3.66%,1.3%
Sell,2024-11-26 - 2024-11-27,1 days,2024-12-04,175.11,2024-12-11,170.63,5 days,2.6%,Fall by 9.45%,3.9%
Sell,2025-02-13 - 2025-02-25,8 days,2025-03-06,174.66,2025-03-17,169.76,7 days,2.8%,Fall by 9.32%,6.7%
Sell,2025-03-04 - 2025-03-10,4 days,2025-03-13,168.59,2025-03-24,165.65,7 days,1.7%,Fall by 6.05%,8.4%
Buy,2025-04-08 - 2025-04-09,1 days,2025-04-22,167.88,2025-07-31,150.47,72 days,-10.4%,Rise by 1.2%,-1.9%
Buy,2025-04-09 - 2025-04-24,11 days,2025-04-30,162.57,2025-04-30,162.57,0 days,0.0%,Rise by 4.5%,-1.9%
Sell,2025-05-20 - 2025-05-30,8 days,2025-06-04,165.95,2025-06-06,164.02,2 days,1.2%,Fall by 8.0%,-0.8%
Buy,2025-06-11 - 2025-06-13,2 days,2025-06-20,159.08,2025-06-20,159.08,0 days,0.0%,Rise by -0.17%,-0.8%
Buy,2025-06-18 - 2025-06-26,6 days,2025-07-01,161.22,2025-07-01,161.22,0 days,0.0%,Rise by -1.49%,-0.8%
Buy,2025-09-23 - 2025-10-06,9 days,2025-10-08,150.69,2025-10-08,150.69,0 days,0.0%,Rise by -0.21%,-0.8%
