Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2016-12-31,4.68,2019-12-31,8.9,781 days,2015-12-31/4.08,90.17%,90.17%,Rise by 192.31%,90.17%
Buy,2020-12-31,12.55,2022-12-31,8.85,521 days,2019-12-31/8.9,-29.48%,-29.48%,Rise by -7.57%,60.69%
