Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2022-08-03,11.11,2022-11-24,8.72,81 days,2022-05-20/10.98,-21.51%,-21.51%,Rise by 4.32%,-21.51%,
Buy,2023-12-27,10.3,2023-12-27,10.3,0 days,2023-09-29/10.2,0.00%,0.00%,Rise by 0%,-21.51%,
