Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,EFN.TO,Long,Weekly,2025-07-13,35.15,2025-08-24,36.63,4.210526315789485,29,88.89,27,55
TRENDPULSE,EFN.TO,Long,Weekly,2025-04-20,30.09,2025-06-01,32.7,8.673978065802602,29,88.89,27,55
