Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-12-27,80.49,2016-04-03,81.37,2015-12-13,Buy,14 Weeks,1.09%,Rise by 4.17%,1.09%,Normal Case,
2016-01-10,79.52,2016-04-03,81.37,2015-12-20,Buy,12 Weeks,2.33%,Rise by 5.45%,3.42%,Absolute Extrema Case,
2016-01-10,79.52,2016-04-03,81.37,2015-12-27,Buy,12 Weeks,2.33%,Rise by 5.45%,5.75%,Normal Case,
2016-05-01,83.85,2016-07-31,85.41,2016-04-24,Buy,13 Weeks,1.86%,Rise by 4.2%,7.61%,Normal Case,
2016-05-22,83.14,2016-07-31,85.41,2016-05-15,Buy,10 Weeks,2.73%,Rise by 5.09%,10.34%,Normal Case,
2016-06-26,83.25,2016-09-18,85.91,2016-06-19,Buy,12 Weeks,3.2%,Rise by 4.95%,13.53%,Normal Case,
2016-08-21,86.59,2016-11-13,83.47,2016-08-14,Buy,12 Weeks,-3.6%,Rise by 0.9%,9.93%,Normal Case,
2016-10-16,86.86,2017-01-01,86.55,2016-08-07,Buy,11 Weeks,-0.36%,Rise by 1.6%,9.57%,Local Extrema Case,
2016-10-16,86.86,2017-01-01,86.55,2016-10-02,Buy,11 Weeks,-0.36%,Rise by 1.6%,9.22%,Normal Case,
2016-10-23,87.37,2017-01-01,86.55,2016-10-09,Buy,10 Weeks,-0.94%,Rise by 1.01%,8.28%,Normal Case,
2017-01-01,86.55,2017-03-12,86.3,2016-12-25,Buy,10 Weeks,-0.29%,Rise by 1.96%,7.99%,Normal Case,
2017-01-29,87.61,2017-05-14,87.98,2017-01-22,Buy,15 Weeks,0.42%,Rise by 1.11%,8.41%,Normal Case,
2017-03-12,86.3,2017-05-14,87.98,2015-11-15,Buy,9 Weeks,1.95%,Rise by 2.64%,10.36%,Tangent Case,
2017-03-26,86.83,2017-06-11,88.32,2017-03-19,Buy,11 Weeks,1.72%,Rise by 2.02%,12.07%,Normal Case,
2017-04-02,87.78,2017-06-11,88.32,2017-03-26,Buy,10 Weeks,0.62%,Rise by 0.91%,12.69%,Normal Case,
2017-05-21,88.18,2017-08-13,87.33,2017-05-14,Buy,12 Weeks,-0.96%,Rise by 0.83%,11.72%,Normal Case,
2017-07-02,88.39,2017-10-15,88.33,2017-06-25,Buy,15 Weeks,-0.07%,Rise by 0.42%,11.66%,Normal Case,
2017-08-20,87.47,2018-01-28,87.76,2017-08-13,Buy,23 Weeks,0.33%,Rise by 0.57%,11.99%,Normal Case,
2017-08-27,88.22,2018-01-28,87.76,2017-08-20,Buy,22 Weeks,-0.52%,Rise by -0.28%,11.47%,Normal Case,
2017-10-01,88.76,2018-01-28,87.76,2017-09-24,Buy,17 Weeks,-1.13%,Rise by -0.89%,10.34%,Normal Case,
2017-12-31,87.26,2018-05-06,85.42,2017-12-24,Buy,18 Weeks,-2.11%,Rise by -1.31%,8.23%,Normal Case,
2018-04-08,85.27,2018-07-01,85.08,2018-03-25,Buy,12 Weeks,-0.22%,Rise by 1.0%,8.01%,Normal Case,
2018-06-24,85.91,2018-09-16,86.33,2018-06-17,Buy,12 Weeks,0.49%,Rise by 0.55%,8.5%,Normal Case,
2018-12-09,82.83,2019-04-28,86.97,2018-11-25,Buy,20 Weeks,5.0%,Rise by 5.0%,13.5%,Normal Case,
2019-08-25,86.55,2020-02-02,87.53,2019-08-04,Buy,23 Weeks,1.13%,Rise by 2.13%,14.63%,Normal Case,
2020-01-05,88.22,2020-06-21,82.88,2019-12-29,Buy,24 Weeks,-6.05%,Rise by -20.94%,8.57%,Normal Case,
2020-06-21,82.88,2020-08-23,84.74,2020-06-14,Buy,9 Weeks,2.24%,Rise by 5.91%,10.82%,Normal Case,
2020-09-20,84.29,2020-11-29,86.41,2020-09-13,Buy,10 Weeks,2.52%,Rise by 4.14%,13.33%,Normal Case,
2021-01-31,86.97,2021-05-16,87.21,2021-01-17,Buy,15 Weeks,0.28%,Rise by 0.54%,13.61%,Normal Case,
2021-03-28,86.92,2021-07-25,87.95,2021-03-21,Buy,17 Weeks,1.18%,Rise by 1.31%,14.79%,Normal Case,
2021-06-20,87.43,2021-10-10,86.76,2021-06-06,Buy,16 Weeks,-0.77%,Rise by 0.66%,14.03%,Normal Case,
2021-06-27,87.93,2021-10-10,86.76,2021-06-13,Buy,15 Weeks,-1.33%,Rise by 0.09%,12.7%,Normal Case,
2021-09-19,88.0,2022-01-16,86.09,2021-09-12,Buy,17 Weeks,-2.17%,Rise by -10.76%,10.53%,Normal Case,
2021-12-12,86.63,2022-08-28,75.81,2021-11-28,Buy,37 Weeks,-12.49%,Rise by -10.44%,-1.96%,Normal Case,
