Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2002-12-31,16.0898,2003-12-31,23.0150,261 days,43.04%,43.0409%,Rise by 76.15%,43.0409%,
