Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2022-04-01,79.5,2022-08-19,67.3,Buy,100 Days,-3.84,Rise by -4.21%,-15.35%,-15.35%
2022-05-05,72.78,2022-08-19,67.3,Buy,76 Days,-3.36,Rise by 0.67%,-7.53%,-22.88%
2023-03-15,57.71,2023-05-11,60.89,Buy,41 Days,-3.04,Rise by 6.76%,5.51%,-17.37%
2023-06-01,57.46,2024-01-02,64.27,Buy,153 Days,-5.56,Rise by 6.44%,11.85%,-5.51%
2024-05-03,54.66,2024-07-23,58.05,Buy,57 Days,-4.29,Rise by 4.72%,6.2%,0.69%
