Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-08-18,29.61,2020-08-24,30.84,Sell,3 days,Fall by -11.750000%,-4.15
2020-12-16,56.4,2021-05-19,58.05,Buy,109 days,Rise by -10.440000%,2.93
2021-02-08,53.52,2021-02-17,50.5,Sell,6 days,Fall by 3.590000%,5.64
2021-04-06,54.43,2021-04-21,51.1,Sell,10 days,Fall by 6.120000%,6.12
2021-04-16,51.72,2021-04-28,53.73,Sell,7 days,Fall by -4.930000%,-3.89
2021-04-19,51.22,2021-04-28,53.73,Sell,6 days,Fall by -5.950000%,-4.9
2021-05-03,51.94,2021-05-10,54.5,Sell,4 days,Fall by -4.490000%,-4.93
2021-05-11,55.51,2021-05-19,58.05,Buy,5 days,Rise by 12.660000%,4.58
2021-05-20,58.89,2021-05-31,60.45,Buy,6 days,Rise by 6.200000%,2.65
2021-07-08,54.26,2021-07-09,63.52,Sell,0 days,Fall by -21.640000%,-17.07
2021-07-12,68.17,2021-08-31,68.71,Buy,35 days,Rise by 4.550000%,0.79
2021-08-27,69.82,2021-09-13,67.69,Sell,10 days,Fall by 8.550000%,3.05
2021-11-23,58.65,2021-12-01,54.53,Sell,5 days,Fall by 3.430000%,7.02
2021-11-29,56.94,2021-12-06,57.79,Sell,4 days,Fall by 0.530000%,-1.49
2022-04-04,54.85,2022-07-14,54.6,Buy,72 days,Rise by -10.390000%,-0.46
2022-04-18,53.06,2022-04-20,55.97,Sell,1 days,Fall by 7.970000%,-5.48
2022-04-20,55.97,2022-07-27,57.03,Buy,69 days,Rise by -12.190000%,1.89
2022-05-04,53.26,2022-07-20,57.12,Buy,54 days,Rise by 1.000000%,7.25
2022-05-30,52.61,2022-06-07,53.7,Buy,5 days,Rise by -12.810000%,2.07
2022-07-19,56.2,2022-08-08,58.37,Buy,13 days,Rise by 10.800000%,3.86
2022-09-21,58.82,2022-09-27,56.71,Sell,3 days,Fall by 10.420000%,3.59
2023-04-11,61.1,2023-07-14,64.23,Buy,67 days,Rise by 0.690000%,5.12
2023-06-05,59.12,2023-07-06,60.84,Buy,22 days,Rise by 14.340000%,2.91
2023-06-13,59.22,2023-07-06,60.84,Buy,16 days,Rise by 14.150000%,2.74
2023-06-22,58.56,2023-07-05,61.08,Buy,8 days,Rise by 15.440000%,4.3
2023-06-27,57.59,2023-06-30,60.59,Sell,2 days,Fall by -11.580000%,-5.21
2023-09-12,63.02,2023-09-19,60.18,Sell,4 days,Fall by 10.280000%,4.51
2023-10-16,50.12,2023-10-24,53.6,Sell,5 days,Fall by -1.240000%,-6.94
2024-02-16,50.21,2024-02-26,49.43,Sell,5 days,Fall by 10.060000%,1.55
2024-05-02,47.64,2024-05-16,45.23,Sell,9 days,Fall by 8.610000%,5.06
2024-06-06,46.49,2024-10-21,45.99,Buy,96 days,Rise by 4.040000%,-1.08
2024-06-18,44.86,2024-07-17,47.68,Buy,20 days,Rise by 7.820000%,6.29
2024-07-02,45.07,2024-07-17,47.68,Buy,10 days,Rise by 7.320000%,5.79
2024-09-20,44.88,2024-10-02,46.23,Buy,7 days,Rise by 5.680000%,3.01
2024-09-23,45.17,2024-10-02,46.23,Buy,6 days,Rise by 5.000000%,2.35
2024-09-27,45.6,2024-10-09,46.45,Buy,7 days,Rise by 4.010000%,1.86
2024-11-05,45.63,2024-11-12,45.87,Buy,4 days,Rise by 7.030000%,0.53
2024-11-22,46.05,2024-11-29,47.75,Buy,4 days,Rise by 6.060000%,3.69
2024-12-02,48.2,2025-01-27,51.28,Buy,39 days,Rise by -1.760000%,6.39
2025-01-09,45.6,2025-01-16,45.18,Sell,4 days,Fall by 6.580000%,0.92
2025-01-16,45.18,2025-01-22,49.71,Buy,3 days,Rise by 16.780000%,10.03
2025-02-21,42.6,2025-03-05,44.96,Sell,7 days,Fall by 3.400000%,-5.54
2025-04-03,40.94,2025-04-28,42.52,Buy,16 days,Rise by 13.090000%,3.86
2025-06-03,42.12,2025-06-10,41.3,Sell,4 days,Fall by 4.370000%,1.95
2025-06-05,41.16,2025-06-26,40.28,Sell,14 days,Fall by 2.140000%,2.14
2025-07-25,39.62,2025-08-05,38.26,Sell,6 days,Fall by 5.220000%,3.43
2025-09-23,37.4,2025-09-29,39.09,Sell,3 days,Fall by 9.520000%,-4.52
