Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-25,11.04,2021-04-14,11.25,2021-02-10-2021-02-26,10.62-11.0,Sell,14 days,-1.9%,Fall by -11.02%,-1.9%
2021-05-04,11.15,2021-06-22,12.4,2020-11-04-2021-04-16,8.48-11.49,Buy,35 days,11.21%,Rise by 6.37%,9.31%
2021-07-20,12.56,2025-10-08,13.88,2020-11-04-2021-07-06,8.48-13.85,Buy,1101 days,10.51%,Rise by 6.05%,19.82%
2021-12-08,12.7,2021-12-23,12.87,2021-11-01-2021-11-22,12.37-12.87,Sell,11 days,-1.34%,Fall by 6.37%,18.48%
2022-01-27,12.1,2022-01-27,12.1,2021-11-22-2022-01-14,12.0-13.04,Buy,0 days,0.0%,Rise by 0%,18.48%
2022-02-14,12.0,2022-02-16,12.17,2021-11-22-2022-01-14,12.0-13.04,Sell,2 days,-1.42%,Fall by 7.15%,17.06%
2022-02-18,12.3,2022-02-24,11.81,2020-11-04-2021-07-06,8.48-13.85,Sell,4 days,3.98%,Fall by 4.32%,21.05%
2022-03-11,11.6,2022-03-11,11.6,2021-08-24-2022-02-14,12.52-12.76,Sell,0 days,-0.0%,Fall by 0%,21.05%
2022-03-28,12.26,2022-03-28,12.26,2021-11-01-2022-03-15,11.49-12.87,Sell,0 days,-0.0%,Fall by 0%,21.05%
2022-04-14,12.32,2022-04-14,12.32,2021-07-06-2022-03-15,11.49-13.02,Sell,0 days,-0.0%,Fall by 0%,21.05%
2022-04-29,12.28,2022-04-29,12.28,2022-03-15-2022-04-08,11.2-12.61,Buy,0 days,0.0%,Rise by 0%,21.05%
2022-05-10,11.0,2022-05-11,10.6,2022-03-15-2022-04-08,11.2-12.61,Sell,1 days,3.64%,Fall by 11.51%,24.68%
2022-06-09,10.08,2022-06-09,10.08,2022-01-14-2022-05-13,10.8-12.82,Sell,0 days,-0.0%,Fall by 0%,24.68%
2022-06-16,9.38,2022-06-21,9.2,2020-11-04-2021-04-16,8.48-11.49,Sell,3 days,1.92%,Fall by -4.67%,26.6%
2022-07-05,9.44,2022-07-05,9.44,2021-02-10-2022-06-17,9.28-11.0,Sell,0 days,-0.0%,Fall by 0%,26.6%
2022-08-05,9.92,2022-08-12,9.85,2021-07-06-2022-06-17,9.28-13.02,Sell,5 days,0.71%,Fall by 4.57%,27.31%
2022-09-20,10.35,2022-09-27,9.85,2022-07-29-2022-08-22,9.59-9.9,Sell,5 days,4.83%,Fall by 4.57%,32.14%
2022-10-14,9.6,2022-10-14,9.6,2022-06-17-2022-09-13,8.72-11.25,Buy,0 days,0.0%,Rise by 0%,32.14%
2022-11-08,9.75,2022-11-10,9.99,2022-09-13-2022-10-25,9.69-10.7,Sell,2 days,-2.46%,Fall by 2.4%,29.68%
2022-11-23,9.99,2022-11-25,9.99,2022-07-29-2022-10-25,9.69-9.9,Sell,2 days,-0.0%,Fall by 4.8%,29.68%
2023-02-24,9.7,2023-02-24,9.7,2022-11-01-2023-02-03,9.52-10.06,Sell,0 days,-0.0%,Fall by 0%,29.68%
2023-05-09,9.4,2023-05-09,9.4,2022-07-29-2023-04-19,9.2-9.9,Sell,0 days,-0.0%,Fall by 0%,29.68%
2023-06-07,8.75,2023-06-12,8.41,2022-06-17-2022-09-13,8.72-11.25,Sell,3 days,3.89%,Fall by 2.5%,33.56%
2023-07-21,8.56,2023-07-21,8.56,2021-04-16-2023-07-03,8.32-11.2,Sell,0 days,-0.0%,Fall by 0%,33.56%
2023-08-16,8.45,2024-04-11,8.58,2023-07-03-2023-08-02,8.12-8.81,Buy,171 days,1.54%,Rise by -4.43%,35.1%
2023-09-07,8.41,2023-09-12,8.45,2023-08-02-2023-08-21,8.35-8.72,Sell,3 days,-0.48%,Fall by 3.79%,34.63%
2023-10-26,7.55,2023-11-01,7.85,2023-07-03-2023-08-02,8.12-8.81,Sell,4 days,-3.97%,Fall by -2.17%,30.65%
2023-11-23,8.05,2023-12-18,8.43,2023-09-22-2023-10-30,7.66-8.46,Sell,17 days,-4.72%,Fall by 2.14%,25.93%
2023-12-27,8.44,2023-12-27,8.44,2022-04-08-2023-10-30,7.66-12.44,Sell,0 days,-0.0%,Fall by 0%,25.93%
2024-01-16,8.6,2024-01-22,8.25,2023-01-18-2023-10-30,7.66-9.73,Sell,4 days,4.07%,Fall by 2.42%,30.0%
2024-01-24,8.42,2024-12-23,10.68,2023-10-30-2024-01-09,7.31-8.9,Buy,238 days,26.84%,Rise by 7.96%,56.84%
2024-02-07,8.3,2024-02-07,8.3,2021-08-24-2023-10-30,7.66-12.76,Sell,0 days,-0.0%,Fall by 0%,56.84%
2024-03-01,8.49,2024-05-10,8.2,2021-11-01-2023-10-30,7.66-12.87,Sell,50 days,3.42%,Fall by 8.17%,60.26%
2024-03-18,8.42,2024-04-15,8.7,2024-01-09-2024-02-16,8.09-8.55,Sell,20 days,-3.33%,Fall by 11.26%,56.93%
2024-04-16,8.7,2024-09-19,9.11,2023-10-30-2024-04-08,7.31-9.16,Buy,112 days,4.71%,Rise by 15.26%,61.65%
2024-04-29,8.35,2024-04-29,8.35,2024-02-16-2024-04-08,8.05-9.16,Buy,0 days,0.0%,Rise by 0%,61.65%
2024-05-15,8.0,2024-05-15,8.0,2023-07-03-2024-04-08,8.12-9.16,Sell,0 days,-0.0%,Fall by 0%,61.65%
2024-05-24,7.97,2024-05-29,7.92,2024-02-16-2024-04-08,8.05-9.16,Sell,3 days,0.63%,Fall by 4.92%,62.27%
2024-08-21,9.25,2024-08-22,9.52,2024-04-08-2024-07-09,7.69-8.8,Sell,1 days,-2.92%,Fall by 8.51%,59.35%
2024-09-10,9.4,2024-09-17,9.1,2021-08-24-2023-07-03,8.32-12.76,Sell,5 days,3.19%,Fall by -12.75%,62.55%
