Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-03-01,131.03,2021-06-15,130.95,Buy,76 Days,-4.82,Rise by -0.34%,-0.06%,-0.06%
2021-11-03,129.12,2022-06-01,119.68,Buy,150 Days,-3.54,Rise by -0.16%,-7.31%,-7.37%
2022-02-01,126.66,2023-02-07,115.96,Buy,265 Days,-9.94,Rise by -0.86%,-8.45%,-15.82%
2022-02-11,125.46,2022-08-03,120.39,Buy,123 Days,-4.05,Rise by 0.09%,-4.04%,-19.86%
2022-04-04,121.42,2022-08-03,120.39,Buy,87 Days,-7.71,Rise by -0.4%,-0.85%,-20.71%
2022-04-20,119.9,2022-08-03,120.39,Buy,75 Days,-5.36,Rise by 0.23%,0.41%,-20.3%
2022-09-26,113.66,2022-12-12,115.86,Buy,55 Days,-4.93,Rise by 1.28%,1.94%,-18.37%
2024-05-01,113.51,2024-07-22,116.33,Buy,58 Days,-6.74,Rise by 0.94%,2.48%,-15.88%
2024-11-04,116.46,2025-03-07,117.15,Buy,89 Days,-6.1,Rise by -0.26%,0.59%,-15.29%
