Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2022-04-28 - 2022-05-02,2 days,2022-05-11,41.07,2022-05-17,43.63,4 days,6.2%,Rise by 10.08%,63.9%,
Buy,2022-09-27 - 2022-09-29,2 days,2022-10-03,36.59,2022-10-25,38.83,16 days,6.1%,Rise by 8.8%,70.0%,
Buy,2022-11-04 - 2022-11-11,5 days,2022-11-16,38.89,2022-11-30,41.27,10 days,6.1%,Rise by 8.9%,76.1%,
Sell,2022-11-23 - 2022-11-25,2 days,2022-12-13,40.58,2023-01-03,40.44,15 days,0.3%,Fall by 9.44%,76.5%,
Buy,2023-01-27 - 2023-02-09,9 days,2023-02-13,37.88,2023-05-12,33.71,64 days,-11.0%,Rise by -1.43%,65.5%,
Buy,2023-03-15 - 2023-03-23,6 days,2023-03-27,35.4,2023-05-31,31.71,47 days,-10.4%,Rise by 5.48%,55.0%,
Buy,2023-05-18 - 2023-05-30,8 days,2023-06-01,31.9,2024-04-12,28.62,226 days,-10.3%,Rise by 7.27%,44.8%,
Sell,2023-06-23 - 2023-07-03,6 days,2023-07-24,33.96,2023-07-26,33.91,2 days,0.1%,Fall by 6.77%,44.9%,
Sell,2023-08-30 - 2023-08-31,1 days,2023-09-06,32.32,2023-09-11,33.16,3 days,-2.6%,Fall by 10.37%,42.3%,
Sell,2023-09-14 - 2023-09-20,4 days,2023-09-25,32.16,2023-09-26,32.05,1 days,0.3%,Fall by 9.92%,42.6%,
Buy,2023-10-04 - 2023-10-12,6 days,2023-10-23,29.8,2023-11-20,31.71,20 days,6.4%,Rise by 8.76%,49.1%,
Sell,2023-11-27 - 2023-11-28,1 days,2023-12-01,32.04,2023-12-04,31.93,1 days,0.3%,Fall by 8.36%,49.4%,
Sell,2024-02-05 - 2024-02-08,3 days,2024-02-14,30.31,2024-02-26,30.22,8 days,0.3%,Fall by 3.13%,49.7%,
Buy,2024-03-01 - 2024-03-04,1 days,2024-03-18,31.07,2024-07-17,32.7,87 days,5.2%,Rise by 1.67%,54.9%,
Sell,2024-05-13 - 2024-05-16,3 days,2024-05-21,31.47,2024-05-30,30.7,7 days,2.4%,Fall by -11.57%,57.4%,
Sell,2024-09-10 - 2024-09-16,4 days,2024-09-19,37.57,2024-10-07,35.2,12 days,6.3%,Fall by 8.84%,63.7%,
Buy,2024-10-01 - 2024-10-03,2 days,2024-10-07,35.2,2024-11-20,37.08,32 days,5.3%,Rise by 7.78%,69.0%,
Sell,2024-10-24 - 2024-10-28,2 days,2024-11-08,35.39,2024-11-15,36.39,5 days,-2.8%,Fall by 0.11%,66.2%,
Sell,2024-11-20 - 2024-11-27,5 days,2024-12-04,37.19,2024-12-23,36.22,13 days,2.6%,Fall by 4.95%,68.8%,
Sell,2025-03-13 - 2025-03-17,2 days,2025-03-20,41.07,2025-03-24,40.84,2 days,0.6%,Fall by 3.99%,69.4%,
Sell,2025-04-22 - 2025-04-30,6 days,2025-05-08,43.3,2025-05-14,40.55,4 days,6.4%,Fall by -7.83%,75.7%,
Sell,2025-05-27 - 2025-06-09,9 days,2025-06-23,48.76,2025-06-24,48.5,1 days,0.5%,Fall by -12.96%,76.3%,
Sell,2025-07-14 - 2025-07-16,2 days,2025-07-28,51.78,2025-07-30,53.16,2 days,-2.7%,Fall by -6.37%,73.6%,
Sell,2025-08-12 - 2025-08-21,7 days,2025-08-26,57.33,2025-08-27,56.77,1 days,1.0%,Fall by 10.62%,74.6%,
Buy,2025-10-06 - 2025-10-13,5 days,2025-10-15,50.75,2025-10-15,50.75,0 days,0.0%,Rise by 0.87%,74.6%,
