Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2018-09-30,29.2,2020-03-31,22.06,391 days,2016-12-31/29.08,-24.45%,-24.45%,Rise by -13.18%,-24.45%
Buy,2021-03-31,29.84,2021-03-31,29.84,0 days,2019-03-31/27.39,0.00%,0.00%,Rise by 0%,-24.45%
