Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2017-01-31,29.35,2020-03-31,22.06,825 days,2016-11-30/29.21,-24.84%,-24.84%,Rise by 0.1%,-24.84%
Buy,2020-12-31,27.15,2020-12-31,27.15,0 days,2019-12-31/26.85,0.00%,0.00%,Rise by 0%,-24.84%
