Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-11-15,29.0,2016-04-24,27.53,2015-11-08,Buy,23 Weeks,-5.07%,Rise by -11.0%,-5.07%,Absolute Extrema Case
2016-02-14,26.36,2016-04-24,27.53,2016-01-24,Buy,10 Weeks,4.44%,Rise by 6.22%,-0.63%,Absolute Extrema Case
2016-05-01,28.0,2016-08-28,27.6,2016-04-24,Buy,17 Weeks,-1.43%,Rise by 0.18%,-2.06%,Normal Case
2016-05-08,27.57,2016-08-28,27.6,2016-05-01,Buy,16 Weeks,0.11%,Rise by 1.74%,-1.95%,Normal Case
2016-07-03,27.03,2016-09-11,27.93,2016-06-26,Buy,10 Weeks,3.33%,Rise by 3.77%,1.38%,Normal Case
2016-08-28,27.6,2016-12-11,29.27,2016-08-21,Buy,15 Weeks,6.05%,Rise by 6.05%,7.43%,Normal Case
2016-09-04,27.76,2016-12-11,29.27,2016-08-28,Buy,14 Weeks,5.44%,Rise by 5.44%,12.87%,Normal Case
2016-09-11,27.93,2016-12-11,29.27,2016-09-04,Buy,13 Weeks,4.8%,Rise by 4.8%,17.67%,Normal Case
2016-09-18,28.05,2016-12-11,29.27,2016-09-11,Buy,12 Weeks,4.35%,Rise by 4.35%,22.02%,Normal Case
2016-10-16,27.9,2017-01-01,29.08,2016-08-07,Buy,11 Weeks,4.23%,Rise by 4.91%,26.25%,Local Extrema Case
2016-10-16,27.9,2017-01-01,29.08,2016-10-09,Buy,11 Weeks,4.23%,Rise by 4.91%,30.48%,Normal Case
2016-10-30,28.02,2017-01-01,29.08,2016-10-23,Buy,9 Weeks,3.78%,Rise by 4.57%,34.26%,Normal Case
2017-01-01,29.08,2017-03-12,28.99,2016-12-25,Buy,10 Weeks,-0.31%,Rise by 1.38%,33.95%,Normal Case
2017-01-08,28.79,2017-03-12,28.99,2016-12-18,Buy,9 Weeks,0.69%,Rise by 2.4%,34.64%,Normal Case
2017-01-29,29.3,2017-04-02,28.82,2017-01-22,Buy,9 Weeks,-1.64%,Rise by 0.61%,33.01%,Normal Case
2017-04-02,28.82,2017-10-01,27.08,2017-03-26,Buy,26 Weeks,-6.04%,Rise by -4.79%,26.97%,Normal Case
2017-07-02,27.11,2017-10-01,27.08,2017-06-25,Buy,13 Weeks,-0.11%,Rise by 1.22%,26.86%,Normal Case
2017-08-13,27.22,2018-02-25,28.71,2017-08-06,Buy,28 Weeks,5.47%,Rise by 6.1%,32.33%,Normal Case
