Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2020-02-04 - 2020-02-10,4 days,2020-02-12,86.48,2020-02-28,75.6,12 days,-12.6%,Rise by -11.1%,-12.6%,
Buy,2020-02-27 - 2020-03-09,7 days,2020-03-13,55.68,2020-03-16,48.4,1 days,-13.1%,Rise by -39.51%,-25.7%,
Buy,2020-03-31 - 2020-04-21,15 days,2020-04-23,21.12,2020-04-27,17.52,2 days,-17.0%,Rise by 36.7%,-42.7%,
Sell,2020-05-20 - 2020-05-21,1 days,2020-05-27,25.0,2020-05-29,25.88,2 days,-3.5%,Fall by -7.0%,-46.2%,
Sell,2020-06-04 - 2020-06-05,1 days,2020-06-12,26.43,2020-06-16,27.64,2 days,-4.6%,Fall by -1.21%,-50.8%,
Sell,2020-06-05 - 2020-06-23,12 days,2020-06-26,27.36,2020-06-29,28.27,1 days,-3.3%,Fall by 2.23%,-54.1%,
Sell,2020-07-16 - 2020-07-21,3 days,2020-08-07,29.85,2020-08-17,30.77,6 days,-3.1%,Fall by 10.39%,-57.2%,
Sell,2020-08-19 - 2020-08-26,5 days,2020-09-03,29.64,2020-09-09,27.41,4 days,7.5%,Fall by 11.1%,-49.7%,
Sell,2020-09-28 - 2020-10-06,6 days,2020-10-16,28.72,2020-10-19,28.59,1 days,0.5%,Fall by -22.49%,-49.2%,
Sell,2020-10-16 - 2020-10-20,2 days,2020-10-23,27.88,2020-10-27,27.69,2 days,0.7%,Fall by -26.18%,-48.5%,
Sell,2021-01-11 - 2021-01-14,3 days,2021-01-22,35.23,2021-02-01,36.12,6 days,-2.5%,Fall by -11.75%,-51.1%,
Sell,2021-02-24 - 2021-02-25,1 days,2021-03-02,40.07,2021-03-03,41.14,1 days,-2.7%,Fall by 1.75%,-53.7%,
Sell,2021-04-29 - 2021-05-05,4 days,2021-05-19,43.43,2021-05-24,45.02,3 days,-3.7%,Fall by -5.55%,-57.4%,
Sell,2021-06-08 - 2021-06-16,6 days,2021-07-06,49.9,2021-07-08,49.52,2 days,0.8%,Fall by 10.28%,-56.6%,
Sell,2021-09-02 - 2021-09-15,9 days,2021-09-20,49.6,2021-09-23,51.38,3 days,-3.6%,Fall by -10.73%,-60.2%,
Sell,2021-10-15 - 2021-10-18,1 days,2021-10-27,56.9,2021-11-05,56.55,7 days,0.6%,Fall by 12.78%,-59.6%,
Buy,2021-12-01 - 2021-12-02,1 days,2021-12-16,51.87,2021-12-27,54.52,7 days,5.1%,Rise by 64.7%,-54.5%,
Buy,2021-12-15 - 2021-12-20,3 days,2021-12-22,52.48,2022-01-04,55.59,9 days,5.9%,Rise by 62.79%,-48.6%,
Sell,2021-12-27 - 2021-12-30,3 days,2022-01-10,56.16,2022-01-11,58.16,1 days,-3.6%,Fall by -28.74%,-52.1%,
Sell,2022-01-19 - 2022-01-20,1 days,2022-02-08,63.62,2022-02-11,65.74,3 days,-3.3%,Fall by -13.64%,-55.5%,
Sell,2022-02-04 - 2022-02-14,6 days,2022-03-10,74.06,2022-03-11,76.4,1 days,-3.2%,Fall by 2.38%,-58.6%,
Buy,2022-02-17 - 2022-02-18,1 days,2022-03-10,74.06,2022-03-21,79.54,7 days,7.4%,Rise by 8.57%,-51.2%,
Sell,2022-05-27 - 2022-05-31,2 days,2022-06-10,90.13,2022-06-21,84.05,7 days,6.7%,Fall by 10.85%,-44.5%,
Buy,2022-06-24 - 2022-07-06,8 days,2022-07-08,78.54,2022-09-07,67.62,43 days,-13.9%,Rise by -0.62%,-58.4%,
Sell,2022-08-25 - 2022-08-29,2 days,2022-09-01,70.95,2022-09-08,68.09,5 days,4.0%,Fall by 10.92%,-54.4%,
Sell,2022-10-07 - 2022-10-10,1 days,2022-10-17,70.13,2022-10-19,70.04,2 days,0.1%,Fall by 10.58%,-54.2%,
Buy,2022-11-18 - 2022-11-21,1 days,2022-11-29,68.34,2023-03-15,60.02,76 days,-12.2%,Rise by 2.59%,-66.4%,
Buy,2022-12-08 - 2022-12-09,1 days,2022-12-21,68.06,2023-01-20,71.55,22 days,5.1%,Rise by 5.13%,-61.3%,
Sell,2023-01-17 - 2023-01-18,1 days,2023-01-25,70.51,2023-02-07,67.76,9 days,3.9%,Fall by 10.75%,-57.4%,
Buy,2023-06-01 - 2023-06-12,7 days,2023-06-15,63.41,2023-07-12,67.87,19 days,7.0%,Rise by 18.44%,-50.3%,
Sell,2023-09-19 - 2023-09-27,6 days,2023-10-02,79.39,2023-10-09,77.13,5 days,2.8%,Fall by 11.59%,-47.5%,
Buy,2023-11-09 - 2023-11-16,5 days,2023-11-20,72.3,2023-12-06,64.76,12 days,-10.4%,Rise by -11.13%,-57.9%,
Buy,2023-12-07 - 2023-12-12,3 days,2023-12-14,67.16,2024-01-24,70.54,29 days,5.0%,Rise by 8.84%,-52.9%,
Sell,2024-01-05 - 2024-01-12,5 days,2024-02-01,69.07,2024-02-06,68.81,3 days,0.4%,Fall by -8.77%,-52.5%,
Sell,2024-03-01 - 2024-03-14,9 days,2024-03-21,76.82,2024-03-22,76.68,1 days,0.2%,Fall by 2.2%,-52.3%,
Sell,2024-04-02 - 2024-04-05,3 days,2024-04-10,82.09,2024-04-11,81.55,1 days,0.7%,Fall by 8.48%,-51.7%,
Buy,2024-05-03 - 2024-05-14,7 days,2024-05-16,76.25,2024-09-10,66.96,83 days,-12.2%,Rise by 6.94%,-63.9%,
Sell,2024-07-01 - 2024-07-02,1 days,2024-07-09,79.77,2024-07-24,76.81,11 days,3.7%,Fall by 9.18%,-60.2%,
Buy,2024-10-30 - 2024-11-13,10 days,2024-11-18,72.07,2025-01-10,80.64,39 days,11.9%,Rise by 2.97%,-48.3%,
Sell,2024-11-06 - 2024-11-07,1 days,2024-11-26,71.61,2024-12-09,71.17,9 days,0.6%,Fall by -5.36%,-47.6%,
Sell,2024-11-25 - 2024-12-04,7 days,2024-12-17,73.3,2024-12-18,72.94,1 days,0.5%,Fall by -2.93%,-47.2%,
Sell,2025-01-03 - 2025-01-06,1 days,2025-01-17,82.52,2025-01-28,78.86,7 days,4.4%,Fall by 8.57%,-42.7%,
Buy,2025-02-25 - 2025-03-05,6 days,2025-03-07,72.09,2025-03-31,77.33,16 days,7.3%,Rise by 7.84%,-35.5%,
Sell,2025-03-25 - 2025-03-26,1 days,2025-04-03,72.25,2025-04-10,65.32,5 days,9.6%,Fall by 12.03%,-25.9%,
Buy,2025-04-08 - 2025-04-09,1 days,2025-04-22,69.37,2025-05-05,62.37,9 days,-10.1%,Rise by 0.32%,-36.0%,
Sell,2025-06-20 - 2025-06-23,1 days,2025-06-30,73.11,2025-07-02,75.59,2 days,-3.4%,Fall by 1.11%,-39.3%,
Buy,2025-08-07 - 2025-08-13,4 days,2025-08-27,74.68,2025-08-27,74.68,0 days,0.0%,Rise by 3.13%,-39.3%,
Sell,2025-09-25 - 2025-09-26,1 days,2025-10-01,73.14,2025-10-03,71.71,2 days,2.0%,Fall by 0.79%,-37.4%,
