Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2023-01-27,147.89,2024-12-16,238.68,491 days,2022-11-30/146.17,61.39%,61.39%,Rise by 1.12%,61.39%
Buy,2025-06-27,218.59,2025-06-27,218.59,0 days,2025-05-16/217.67,0.00%,0.00%,Rise by 0%,61.39%
