Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2003-12-31,31.49,2008-12-31,21.57,1305 days,1999-12-31/31.0625,-31.50%,-31.50%,Rise by 21.82%,-31.50%,
Buy,2011-12-31,39.02,2013-12-31,66.83,521 days,2006-12-31/38.36,71.27%,71.27%,Rise by 312.05%,39.77%,
Buy,2014-12-31,72.15,2019-12-31,125.42,1304 days,2013-12-31/66.83,73.83%,73.83%,Rise by 147.83%,113.60%,
Buy,2020-12-31,160.78,2020-12-31,160.78,0 days,2019-12-31/125.42,0.00%,0.00%,Rise by 0%,113.60%,
