Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-12-27,103.58,2016-05-15,82.7,2015-12-13,Buy,20 Weeks,-20.16%,Rise by -13.65%,-20.16%,Normal Case,
2016-02-14,89.44,2016-05-15,82.7,2016-02-07,Buy,13 Weeks,-7.54%,Rise by 13.96%,-27.69%,Absolute Extrema Case,
2016-02-21,87.44,2016-05-15,82.7,2016-01-31,Buy,12 Weeks,-5.42%,Rise by 16.57%,-33.11%,Normal Case,
2016-04-17,98.29,2016-08-14,79.66,2016-04-10,Buy,17 Weeks,-18.95%,Rise by -12.35%,-52.07%,Normal Case,
2016-08-28,79.77,2017-01-22,71.01,2016-08-21,Buy,21 Weeks,-10.98%,Rise by -10.23%,-63.05%,Normal Case,
2016-09-11,78.05,2017-01-22,71.01,2016-09-04,Buy,19 Weeks,-9.02%,Rise by -3.28%,-72.07%,Normal Case,
2016-09-18,78.8,2017-01-22,71.01,2016-09-11,Buy,18 Weeks,-9.89%,Rise by -4.2%,-81.96%,Normal Case,
2016-11-13,76.42,2017-01-22,71.01,2016-10-23,Buy,10 Weeks,-7.08%,Rise by -1.22%,-89.04%,Normal Case,
2016-11-20,74.62,2017-01-22,71.01,2016-11-13,Buy,9 Weeks,-4.84%,Rise by 1.17%,-93.87%,Normal Case,
2017-06-25,70.52,2017-09-24,83.27,2015-12-06,Buy,13 Weeks,18.08%,Rise by 20.67%,-75.79%,Tangent Case,
2017-07-02,70.78,2017-09-24,83.27,2017-06-25,Buy,12 Weeks,17.65%,Rise by 20.23%,-58.15%,Normal Case,
2017-08-13,72.4,2017-12-31,71.64,2017-07-23,Buy,20 Weeks,-1.05%,Rise by 18.04%,-59.2%,Normal Case,
2017-08-20,72.11,2017-12-31,71.64,2017-08-13,Buy,19 Weeks,-0.65%,Rise by 18.51%,-59.85%,Normal Case,
2017-08-27,73.79,2017-12-31,71.64,2017-08-20,Buy,18 Weeks,-2.91%,Rise by 15.82%,-62.76%,Normal Case,
2017-12-10,74.22,2018-02-18,80.7,2017-12-03,Buy,10 Weeks,8.73%,Rise by 15.14%,-54.03%,Normal Case,
2018-02-04,81.73,2018-08-12,76.73,2018-01-28,Buy,27 Weeks,-6.12%,Rise by -10.88%,-60.15%,Normal Case,
