Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1992-12-31,12.84,1996-12-31,24.44,1043 days,1989-12-31/11.5625,90.27%,90.27%,Rise by 136.74%,90.27%,
Buy,1997-12-31,30.41,2000-12-31,22.94,782 days,1996-12-31/24.4375,-24.56%,-24.56%,Rise by -24.56%,65.70%,
Buy,2001-12-31,31.48,2006-12-31,53.39,1304 days,1997-12-31/30.4062,69.63%,69.63%,Rise by 69.63%,135.33%,
Buy,2013-12-31,15.57,2017-12-31,29.52,1043 days,2009-12-31/15.06,89.60%,89.60%,Rise by 112.72%,224.93%,
Buy,2019-12-31,35.22,2019-12-31,35.22,0 days,2017-12-31/29.52,0.00%,0.00%,Rise by 0%,224.93%,
