Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-12-31,6111.85,2016-01-31,12469.1,1064 days,104.020000%,104.020000%,Rise by 39.160000%,104.020000%,
Buy,2020-05-31,13273.0,2025-02-28,47915.2,1238 days,261.000000%,261.000000%,Rise by 129.560000%,365.010000%,
