Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-08-21,7131.25,2014-10-19,11070.75,824 days,55.240000%,55.240000%,Rise by -11.860000%,55.240000%,
Buy,2015-06-21,12847.0,2018-02-04,19760.35,684 days,53.810000%,53.810000%,Rise by 9.870000%,109.060000%,
Buy,2018-10-07,16299.75,2024-03-17,46685.6,1419 days,186.420000%,186.420000%,Rise by 9.160000%,295.470000%,
Buy,2025-02-02,53712.2,2025-02-02,53712.2,0 days,0.00%,0.00%,Rise by 0%,295.470000%,
