Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2016-09-04,20.4060,2016-11-20,15.3760,54 days,-24.65%,-24.6496%,Rise by -21.59%,-24.6496%
Buy,2024-11-24,100.5000,2025-04-06,57.2000,94 days,-43.08%,-43.0846%,Rise by -15.82%,-67.7342%
Buy,2025-04-27,54.3000,2025-06-01,62.5000,24 days,15.10%,15.1013%,Rise by 26.15%,-52.6329%
Buy,2025-08-24,48.5,2025-08-24,48.5,0 days,0.00%,0.00%,Rise by 0%,-52.63%
