Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2020-02-28,62.18,2020-03-02,65.84,Sell,0 days,Fall by 17.790000%,-5.89,
2020-03-13,57.67,2020-03-17,57.66,Sell,1 days,Fall by 10.200000%,0.02,
2020-07-14,58.37,2020-07-22,60.61,Buy,5 days,Rise by 5.350000%,3.84,
2020-08-18,60.03,2020-08-31,59.25,Sell,8 days,Fall by 2.430000%,1.3,
2020-10-05,61.45,2020-10-12,63.88,Buy,4 days,Rise by 5.370000%,3.95,
2020-11-19,63.53,2020-12-09,62.46,Sell,13 days,Fall by 4.330000%,1.68,
2020-12-01,63.28,2020-12-09,62.46,Sell,5 days,Fall by 3.950000%,1.3,
2021-02-01,62.45,2021-02-24,60.0,Sell,16 days,Fall by 6.550000%,3.92,
2021-02-09,63.19,2021-02-18,62.34,Sell,6 days,Fall by 7.640000%,1.35,
2021-02-12,62.62,2021-02-22,60.21,Sell,5 days,Fall by -2.760000%,3.85,
2021-02-22,60.21,2021-03-05,59.68,Sell,8 days,Fall by -6.880000%,0.88,
2021-03-18,62.03,2021-03-26,63.47,Sell,5 days,Fall by -3.740000%,-2.32,
2021-03-29,64.15,2021-04-12,64.88,Buy,9 days,Rise by 5.570000%,1.14,
2021-04-01,63.98,2021-04-08,64.89,Buy,4 days,Rise by 5.850000%,1.42,
2021-04-15,66.67,2021-04-21,67.15,Buy,3 days,Rise by -0.330000%,0.72,
2021-04-28,65.6,2021-05-21,66.16,Sell,16 days,Fall by 1.910000%,-0.85,
2021-05-04,66.46,2021-05-17,65.37,Sell,8 days,Fall by 2.560000%,1.64,
2021-05-12,64.35,2021-05-21,66.16,Sell,6 days,Fall by -0.640000%,-2.81,
2021-05-26,65.25,2021-06-24,63.3,Sell,20 days,Fall by 3.100000%,2.99,
2021-06-14,66.25,2021-08-10,67.5,Buy,40 days,Rise by 5.550000%,1.89,
2021-08-13,68.68,2021-12-15,70.72,Buy,87 days,Rise by 2.020000%,2.97,
2021-10-18,65.05,2021-10-20,66.91,Sell,1 days,Fall by -1.800000%,-2.86,
2021-11-04,66.59,2021-12-06,68.43,Sell,21 days,Fall by 1.230000%,-2.76,
2021-12-06,68.43,2021-12-15,70.72,Buy,6 days,Rise by 4.600000%,3.35,
2022-01-24,68.18,2022-01-28,67.96,Sell,3 days,Fall by 4.620000%,0.32,
2022-01-31,69.25,2022-03-10,70.67,Buy,27 days,Rise by 3.700000%,2.05,
2022-03-03,69.36,2022-03-10,70.67,Buy,4 days,Rise by 10.960000%,1.89,
2022-03-28,73.25,2022-04-04,74.92,Buy,4 days,Rise by 2.890000%,2.28,
2022-03-29,73.93,2022-04-05,75.39,Buy,4 days,Rise by 1.950000%,1.97,
2022-03-30,74.54,2022-04-08,76.96,Buy,6 days,Rise by 1.110000%,3.25,
2022-05-24,74.05,2022-08-12,76.72,Buy,57 days,Rise by -10.410000%,3.61,
2022-06-14,66.34,2022-06-23,67.83,Sell,6 days,Fall by -2.970000%,-2.25,
2022-07-27,70.78,2022-08-02,73.88,Buy,3 days,Rise by 9.830000%,4.38,
2022-12-16,70.48,2023-01-11,72.08,Sell,17 days,Fall by 1.250000%,-2.27,
2023-01-18,69.52,2023-01-30,68.58,Sell,7 days,Fall by 4.500000%,1.35,
2023-01-19,68.82,2023-02-09,66.39,Sell,14 days,Fall by 3.530000%,3.53,
2023-03-31,67.69,2023-04-11,69.73,Buy,6 days,Rise by 3.370000%,3.01,
2023-04-05,69.32,2023-12-20,62.3,Buy,184 days,Rise by 0.940000%,-10.13,
2023-05-16,66.65,2023-05-25,64.59,Sell,6 days,Fall by 2.900000%,3.09,
2023-07-13,67.11,2023-07-26,68.4,Buy,8 days,Rise by -4.840000%,1.92,
2023-07-21,68.46,2023-12-20,62.3,Buy,107 days,Rise by -6.720000%,-9.0,
2023-08-15,63.02,2023-09-11,63.44,Sell,18 days,Fall by 2.130000%,-0.67,
2023-09-29,58.93,2023-10-05,56.45,Sell,3 days,Fall by 2.360000%,4.21,
2023-10-25,59.35,2023-11-07,61.25,Buy,8 days,Rise by 11.140000%,3.2,
2024-01-12,63.32,2024-01-19,60.98,Sell,4 days,Fall by 5.310000%,3.7,
2024-02-21,62.0,2024-03-08,63.75,Buy,11 days,Rise by 3.340000%,2.82,
2024-02-28,62.08,2024-03-08,63.75,Buy,6 days,Rise by 6.230000%,2.69,
2024-04-12,64.2,2024-04-19,65.43,Sell,4 days,Fall by -5.400000%,-1.92,
2024-04-19,65.43,2024-04-30,66.74,Buy,6 days,Rise by 11.370000%,2.0,
2024-10-30,79.09,2024-11-07,77.69,Sell,5 days,Fall by 5.310000%,1.77,
2024-11-04,77.2,2024-11-11,79.4,Sell,4 days,Fall by 2.990000%,-2.85,
2024-12-10,78.12,2024-12-18,74.89,Sell,5 days,Fall by 4.380000%,4.13,
2025-02-13,79.43,2025-05-09,80.24,Buy,60 days,Rise by -0.210000%,1.02,
2025-05-07,80.75,2025-05-21,81.26,Buy,9 days,Rise by 8.140000%,0.63,
2025-05-16,82.18,2025-07-23,84.41,Buy,47 days,Rise by 6.250000%,2.71,
2025-06-05,80.83,2025-07-10,82.57,Sell,24 days,Fall by -2.210000%,-2.15,
2025-07-16,82.03,2025-07-22,85.05,Sell,3 days,Fall by -0.720000%,-3.68,
