Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-18,162.12,2021-02-18,162.12,2020-12-01-2021-01-29,157.7-167.9,Sell,0 days,-0.0%,Fall by 0%,0.0%
2021-03-18,160.2,2021-03-24,159.91,2021-02-10-2021-02-26,159.23-164.54,Sell,4 days,0.18%,Fall by -9.94%,0.18%
2021-06-08,209.76,2021-10-29,213.47,2021-01-29-2021-05-10,154.76-219.59,Buy,103 days,1.77%,Rise by 2.2%,1.95%
2021-07-14,211.53,2021-07-21,212.45,2021-05-10-2021-06-17,200.5-215.76,Sell,5 days,-0.43%,Fall by 10.2%,1.51%
2021-08-25,192.87,2021-08-25,192.87,2021-05-10-2021-07-30,192.64-215.76,Sell,0 days,-0.0%,Fall by 0%,1.51%
2021-11-02,209.14,2021-11-30,198.37,2021-08-18-2021-10-04,181.7-194.7,Sell,20 days,5.15%,Fall by 1.78%,6.66%
2021-11-09,209.96,2021-11-09,209.96,2021-10-04-2021-10-26,177.13-220.24,Buy,0 days,0.0%,Rise by 0%,6.66%
2022-01-14,206.54,2022-01-20,202.29,2021-10-26-2021-12-02,200.63-213.66,Sell,4 days,2.06%,Fall by 0.55%,8.72%
2022-02-16,215.31,2022-02-16,215.31,2022-01-28-2022-02-01,192.74-233.72,Buy,0 days,0.0%,Rise by 0%,8.72%
2022-03-10,207.18,2022-03-29,222.45,2022-01-07-2022-01-28,198.35-215.18,Sell,13 days,-7.37%,Fall by 15.54%,1.35%
2022-04-05,197.21,2022-04-08,190.97,2022-02-01-2022-03-08,208.46-222.01,Sell,3 days,3.16%,Fall by 12.35%,4.52%
2022-04-07,192.7,2022-04-12,187.89,2022-01-28-2022-02-01,192.74-233.72,Sell,3 days,2.5%,Fall by 10.91%,7.01%
2022-04-29,179.98,2022-05-04,183.8,2021-01-29-2022-02-01,154.76-233.72,Sell,3 days,-2.12%,Fall by 8.93%,4.89%
2022-05-02,178.58,2022-05-04,183.8,2021-10-04-2021-10-26,177.13-220.24,Sell,2 days,-2.92%,Fall by 8.93%,1.97%
2022-06-13,172.72,2022-06-13,172.72,2021-07-07-2022-05-19,171.21-210.32,Sell,0 days,-0.0%,Fall by 0%,1.97%
2022-07-14,178.28,2022-07-14,178.28,2021-10-26-2022-05-19,171.21-213.66,Sell,0 days,-0.0%,Fall by 0%,1.97%
2022-09-08,196.13,2022-09-08,196.13,2022-05-19-2022-08-19,165.34-209.39,Buy,0 days,0.0%,Rise by 0%,1.97%
2022-09-16,176.71,2022-09-20,175.68,2021-01-29-2021-05-10,154.76-219.59,Sell,2 days,0.58%,Fall by 9.41%,2.55%
2022-09-23,164.33,2022-09-28,167.12,2022-05-19-2022-08-19,165.34-209.39,Sell,3 days,-1.7%,Fall by 1.86%,0.85%
2022-11-01,167.4,2022-11-21,180.61,2022-08-19-2022-10-13,164.82-206.74,Sell,14 days,-7.89%,Fall by 3.88%,-7.04%
2022-12-08,179.63,2022-12-08,179.63,2021-08-18-2022-10-13,164.82-194.7,Sell,0 days,-0.0%,Fall by 0%,-7.04%
2022-12-27,176.93,2022-12-27,176.93,2022-10-13-2022-12-01,154.87-191.6,Buy,0 days,0.0%,Rise by 0%,-7.04%
2023-01-20,178.13,2023-01-23,180.48,2022-12-01-2022-12-30,174.85-188.39,Sell,1 days,-1.32%,Fall by 2.14%,-8.36%
2023-02-14,186.77,2023-04-27,177.76,2022-10-13-2023-02-02,154.87-193.71,Buy,52 days,-4.82%,Rise by -3.48%,-13.18%
2023-03-13,182.23,2023-03-15,184.36,2023-02-02-2023-02-22,179.44-186.02,Sell,2 days,-1.17%,Fall by 6.4%,-14.35%
2023-04-28,179.81,2023-04-28,179.81,2022-10-13-2023-04-20,154.87-197.8,Buy,0 days,0.0%,Rise by 0%,-14.35%
2023-06-26,172.75,2023-06-27,174.67,2023-04-20-2023-05-16,167.83-194.12,Sell,1 days,-1.11%,Fall by 10.36%,-15.46%
2023-08-10,180.38,2023-08-10,180.38,2023-05-16-2023-07-25,166.15-192.98,Buy,0 days,0.0%,Rise by 0%,-15.46%
2023-09-05,163.97,2023-09-12,156.57,2023-05-16-2023-07-25,166.15-192.98,Sell,5 days,4.51%,Fall by 2.98%,-10.95%
2023-09-12,156.57,2023-09-12,156.57,2022-10-13-2023-04-20,154.87-197.8,Sell,0 days,-0.0%,Fall by 0%,-10.95%
2023-09-22,153.78,2023-09-29,155.87,2022-10-13-2022-12-01,154.87-191.6,Sell,5 days,-1.36%,Fall by 11.33%,-12.31%
2023-10-23,148.16,2023-10-23,148.16,2021-02-10-2023-09-27,152.8-164.54,Sell,0 days,-0.0%,Fall by 0%,-12.31%
2023-12-26,158.03,2023-12-26,158.03,2021-07-07-2023-10-27,139.79-210.32,Sell,0 days,-0.0%,Fall by 0%,-12.31%
2024-01-19,156.89,2024-01-19,156.89,2023-10-27-2023-12-18,133.68-163.82,Buy,0 days,0.0%,Rise by 0%,-12.31%
2024-03-01,148.06,2024-03-21,155.32,2023-12-18-2024-02-05,141.26-161.39,Sell,14 days,-4.9%,Fall by 8.41%,-17.21%
2024-03-20,154.76,2024-03-26,143.79,2022-02-01-2023-10-27,139.79-222.01,Sell,4 days,7.09%,Fall by 1.07%,-10.12%
2024-04-19,142.77,2024-04-19,142.77,2024-02-05-2024-03-22,138.9-158.95,Buy,0 days,0.0%,Rise by 0%,-10.12%
2024-05-06,146.67,2024-05-23,139.1,2024-03-22-2024-04-17,143.42-156.03,Sell,13 days,5.16%,Fall by 3.52%,-4.96%
2024-05-28,137.58,2024-06-03,138.42,2024-02-05-2024-03-22,138.9-158.95,Sell,4 days,-0.61%,Fall by 3.05%,-5.57%
2024-07-01,135.95,2024-07-23,127.68,2024-05-14-2024-06-14,135.7-147.88,Sell,16 days,6.08%,Fall by 3.41%,0.51%
2024-07-23,127.68,2024-07-26,128.83,2024-06-14-2024-07-18,132.9-148.15,Sell,3 days,-0.9%,Fall by -4.05%,-0.39%
2024-07-25,127.08,2024-07-25,127.08,2021-08-18-2024-06-14,135.7-194.7,Sell,0 days,-0.0%,Fall by 0%,-0.39%
2024-08-23,127.97,2024-08-23,127.97,2024-05-14-2024-08-08,126.34-147.88,Sell,0 days,-0.0%,Fall by 0%,-0.39%
2024-10-07,131.2,2024-10-07,131.2,2023-12-18-2024-08-08,126.34-161.39,Sell,0 days,-0.0%,Fall by 0%,-0.39%
2024-10-31,134.06,2024-12-03,129.71,2023-04-20-2024-08-08,126.34-194.12,Sell,23 days,3.24%,Fall by 5.44%,2.85%
2024-11-07,134.15,2024-11-07,134.15,2024-08-08-2024-10-24,123.12-145.01,Buy,0 days,0.0%,Rise by 0%,2.85%
2024-12-19,122.65,2024-12-24,126.26,2024-08-08-2024-10-24,123.12-145.01,Sell,3 days,-2.94%,Fall by 2.36%,-0.09%
2025-02-04,111.77,2025-02-04,111.77,2024-03-22-2025-01-13,125.17-156.03,Sell,0 days,-0.0%,Fall by 0%,-0.09%
2025-03-17,118.06,2025-03-17,118.06,2024-09-30-2025-02-03,112.56-134.76,Sell,0 days,-0.0%,Fall by 0%,-0.09%
2025-03-25,109.95,2025-04-03,100.12,2024-05-14-2025-02-03,112.56-147.88,Sell,7 days,8.94%,Fall by 6.3%,8.85%
2025-05-19,99.11,2025-05-19,99.11,2024-10-24-2025-04-09,100.19-136.57,Sell,0 days,-0.0%,Fall by 0%,8.85%
2025-06-18,99.21,2025-07-21,98.9,2025-01-28-2025-04-09,100.19-135.35,Sell,23 days,0.31%,Fall by 14.03%,9.16%
2025-07-11,101.27,2025-07-11,101.27,2024-03-22-2025-04-09,100.19-156.03,Sell,0 days,-0.0%,Fall by 0%,9.16%
2025-07-21,98.9,2025-07-21,98.9,2025-04-09-2025-07-03,90.55-106.46,Buy,0 days,0.0%,Rise by 0%,9.16%
2025-07-30,87.18,2025-08-01,84.5,2025-04-09-2025-07-03,90.55-106.46,Sell,2 days,3.07%,Fall by 0.77%,12.24%
2025-08-22,88.82,2025-09-02,85.23,2025-07-03-2025-08-01,86.54-104.13,Sell,7 days,4.04%,Fall by 3.11%,16.28%
2025-10-14,84.05,2025-10-16,85.64,2025-07-03-2025-09-11,84.87-104.13,Sell,2 days,-1.89%,Fall by -12.59%,14.39%
